GEOID,perc_rental_housing_2019
17031100100,38.7022549
17031100200,31.8420133
17031100300,37.593423
17031100400,4.8309179
17031100500,13.0021598
17031100600,24.4420829
17031100700,13.2014965
17031110100,35.0071736
17031110200,40.2531646
17031110300,18.2334711
17031110400,40.5998929
17031110501,25.1685393
17031110502,52.3653088
17031120100,6.0910308
17031120200,14.7344375
17031120300,3.7735849
17031120400,17.7327935
17031130100,47.4232171
17031130200,27.0229008
17031130300,57.587769
17031140100,71.3143872
17031140200,79.7024442
17031140301,63.9162562
17031140302,54.0247678
17031140400,34.6203905
17031140500,50.2351097
17031140601,59.5913734
17031140602,64.4391408
17031140701,71.7614166
17031140702,68.6029044
17031140800,53.9204326
17031150200,44.3870523
17031150300,42.1453287
17031150401,41.5011038
17031150402,31.6640986
17031150501,28.1449893
17031150502,33.6032389
17031150600,27.6491228
17031150700,29.3212036
17031150800,40.9558379
17031151001,47.6399561
17031151002,50.163292
17031151100,51.8497439
17031151200,24.4628099
17031160100,45.3441296
17031160200,35.0776778
17031160300,53.6717063
17031160400,49.7547684
17031160501,57.5710992
17031160502,56.9343066
17031160601,50.9969325
17031160602,53.968254
17031160700,57.3259291
17031160800,59.9671413
17031160900,53.8164251
17031161000,40.8364084
17031161100,22.384106
17031161200,37.1196755
17031161300,59.3391773
17031170100,23.5734331
17031170200,15.9109646
17031170300,31.0344828
17031170400,26.2953368
17031170500,19.6803197
17031170600,14.5811789
17031170700,20.229682
17031170800,24.3300423
17031170900,34.8694316
17031171000,18.8825449
17031171100,24.6227164
17031180100,24.6532438
17031190100,71.3754647
17031190200,43.4324659
17031190300,52.0693512
17031190401,32.8012769
17031190402,44.4053896
17031190601,40.0873362
17031190602,28.0763791
17031190701,61.745828
17031190702,64.5139361
17031190800,56.4474366
17031190900,60.0290698
17031191000,35.1239669
17031191100,48.7599206
17031191200,52.9354207
17031191301,55.1495017
17031191302,51.9593614
17031200100,48.7082067
17031200200,51.6227802
17031200300,51.4177694
17031200401,53.617443
17031200402,51.5490534
17031210100,54.15835
17031210400,60.2523659
17031210501,74.8360656
17031210502,69.6866485
17031210601,56.6632757
17031210602,58.9494163
17031210700,57.2627502
17031210800,63.0102041
17031210900,49.4426752
17031220300,50.1706485
17031220400,55.9708295
17031220500,58.8996764
17031220601,64.8459384
17031220602,80.4788961
17031220701,54.7507056
17031220702,66.5007112
17031220901,61.9329389
17031220902,59.0198123
17031221000,68.7068115
17031221100,69.6682464
17031221200,58.733791
17031221300,76.2204724
17031221400,62.01822
17031221500,75.3974262
17031221600,48.2758621
17031222200,50.4192872
17031222500,56.2380038
17031222600,68.8365651
17031222700,72.5900116
17031222800,70.8791209
17031222900,46.6463415
17031230100,67.1317829
17031230200,62.2556391
17031230300,62.6760563
17031230400,50.9833585
17031230500,72.4913495
17031230600,77.7722772
17031230700,54.6524664
17031230800,40.2366864
17031230900,62.9382304
17031231100,54.4692737
17031231200,64.9431231
17031231500,61.1665791
17031240200,49.5673671
17031240300,48.9761092
17031240500,30.8108108
17031240600,45.1257862
17031240700,60.619469
17031240800,57.7235772
17031240900,77.3469388
17031241000,76.2532982
17031241100,71.8032787
17031241200,68.2119205
17031241300,54.1284404
17031241400,67.2970843
17031241500,58.0275229
17031241600,69.8877805
17031242000,76.6504854
17031242100,50
17031242200,60.8770917
17031242300,56.1933535
17031242400,72.8441755
17031242500,68.75
17031242600,72.316162
17031242700,69.9599466
17031242800,37.8029079
17031242900,54.2997543
17031243000,57.9047619
17031243100,48.5714286
17031243200,53.811149
17031243300,52.0034843
17031243400,51.0097233
17031243500,54.8387097
17031250200,32.9283111
17031250300,55.2971576
17031250400,47.7285167
17031250500,24.546773
17031250600,26.993865
17031250700,59.6948819
17031250800,36.0594796
17031251000,45.915493
17031251100,71.25323
17031251200,44.6593002
17031251300,45.5452602
17031251400,71.7159763
17031251500,75.1783167
17031251600,73.198594
17031251700,45.9459459
17031251800,88.758093
17031251900,79.8129813
17031252000,79.445145
17031252101,78.8343558
17031252102,48.9945155
17031252201,67.366212
17031252202,74.6963563
17031260100,91.1611785
17031260200,74.6478873
17031260300,86.3957597
17031260400,83.7837838
17031260500,64.1221374
17031260600,70.5223881
17031260700,76.6409266
17031260800,81.1320755
17031260900,63.4920635
17031261000,71.6083916
17031270500,88.9298893
17031271200,80.1526718
17031271300,69.6721311
17031271400,84.7250509
17031271500,58.3166333
17031271800,87.9310345
17031280100,62.3638086
17031280400,90.8289242
17031280800,83.988764
17031280900,84.7701149
17031281900,72.8067778
17031282700,53.8181818
17031282800,70.2290076
17031283100,82.9919858
17031283200,62.8787879
17031283800,57.0383912
17031290900,79.2103143
17031291200,80.9960682
17031291600,66.6666667
17031292200,71.5277778
17031292400,74.56
17031292500,64.0949555
17031300500,68.1176471
17031300600,59.5881596
17031300700,70.2111614
17031300800,67.9790026
17031300900,78.8643533
17031301100,72.5765306
17031301200,76.7659574
17031301600,52.3809524
17031301701,63.800905
17031301702,53.364486
17031301801,65
17031301802,65.1977401
17031301803,58.3703704
17031310200,55.5869873
17031310300,69.2408377
17031310400,63.8181818
17031310500,74.1935484
17031310600,74.3844697
17031310700,66.4884135
17031310800,73.6625514
17031310900,65.6398104
17031320100,62.4088478
17031320400,40.3202329
17031320600,62.3537279
17031330100,44.9779479
17031330200,42.4064171
17031340300,55.4317549
17031340400,68.5131195
17031340500,74.0305523
17031340600,100
17031350100,100
17031350400,100
17031351000,94.8532731
17031351100,98.7234043
17031351400,87.8017789
17031351500,92.4418605
17031360200,92.6241135
17031380100,70.4014939
17031380200,81.8102698
17031380500,100
17031380700,89.2271663
17031381200,74.6300211
17031381400,75.0362845
17031381500,86.2831858
17031381700,#DIV/0!
17031381800,70.3703704
17031381900,53.0651341
17031390100,58.8148148
17031390200,37.9672897
17031390300,85
17031390400,73.2730794
17031390500,74.7211896
17031390600,53.0663329
17031390700,61.8834081
17031400300,89.3964111
17031400400,78.9141414
17031400500,85.6799037
17031400800,93.804453
17031410100,81.1350919
17031410200,87.5
17031410500,70.8270677
17031410600,61.4492754
17031410700,69.5970696
17031410800,75.4477181
17031410900,57.8319783
17031411000,47.0948012
17031411100,48.9386792
17031411200,45.6639566
17031420100,97.7950713
17031420200,76.2520194
17031420300,83.4030683
17031420400,82.9022989
17031420500,86.3803681
17031420600,84.3581446
17031420700,72.9220223
17031420800,73.7089202
17031421200,73.2608696
17031430101,86.52019
17031430102,87.2791519
17031430200,83.5789474
17031430300,86.7983368
17031430400,68.8209607
17031430500,92.1690491
17031430600,66.6666667
17031430700,89.2109501
17031430800,65.474553
17031430900,63.3286319
17031431200,34.0196956
17031431301,83.4232845
17031431302,88.4538819
17031431400,87.2035139
17031440101,94.0909091
17031440102,81.3213213
17031440201,76.7871816
17031440202,58.9229806
17031440300,36.7604268
17031440600,20.2170963
17031440700,34.0425532
17031440800,74.048913
17031440900,54.1149944
17031450300,41.4285714
17031460100,68.0478088
17031460200,60.8028335
17031460301,55.5459272
17031460302,59.9639315
17031460400,55.0513699
17031460500,47.1020408
17031460600,46.0154242
17031460700,74.3783784
17031461000,87.3435327
17031470100,51.2387387
17031480100,28.197065
17031480200,42.745098
17031480300,44.6846847
17031480400,15.755627
17031480500,40.4274265
17031490300,32.8358209
17031490400,44.6685879
17031490500,33.5180055
17031490600,29.250457
17031490700,27.6047261
17031490800,35.1928375
17031490901,64.5802651
17031490902,47.9845389
17031491000,47.8691774
17031491100,24.6397695
17031491200,30.5343511
17031491300,53.3442088
17031491400,78.1609195
17031500100,50.4284773
17031500200,65.8653846
17031500300,58.2706767
17031510100,48.8349515
17031510200,26.0452962
17031510300,49.85
17031520100,41.0404624
17031520200,66.7
17031520300,31.0148233
17031520400,34.5384615
17031520500,16.6666667
17031520600,22.0606061
17031530100,53.8666667
17031530200,48.2507289
17031530300,25.30985
17031530400,17.0040486
17031530501,41.0013532
17031530502,15.4562384
17031530503,29.6839729
17031530600,54.8625793
17031540101,94.9074074
17031540102,90.1682905
17031550100,29.5848448
17031550200,19.7330791
17031560100,24.7191011
17031560200,16.639478
17031560300,11.391129
17031560400,12.7705628
17031560700,36.593317
17031560800,22.0075401
17031560900,9.0473656
17031561000,13.6731777
17031561100,8.3289125
17031570100,30.1234568
17031570200,13.92
17031570300,37.6058041
17031570400,52.975048
17031570500,49.2997199
17031580100,46.744186
17031580200,50.056243
17031580300,53.6170213
17031580400,47.6903058
17031580501,62.8590514
17031580502,55.7180851
17031580600,50.7765024
17031580700,38.9896373
17031580800,63.0742049
17031590500,41.3210445
17031590600,45.1365188
17031590700,56.4
17031600400,54.7427154
17031600600,54.5123063
17031600700,49.9077491
17031600900,66.7827298
17031610300,64.0186916
17031610400,73.0639731
17031610800,49.1258741
17031611000,73.9776952
17031611100,65.9820282
17031611200,74.6786632
17031611300,75.1670379
17031611400,66.6298343
17031611500,75
17031611600,55.4347826
17031611700,70.2341137
17031611800,76.7164179
17031611900,65.5052265
17031612000,57.2706935
17031612100,64.3874644
17031620100,23.3884298
17031620200,32.52149
17031620300,29.1625616
17031620400,20.0161421
17031630100,62.8378378
17031630200,51.1304348
17031630300,50.7598784
17031630400,45.8023986
17031630500,52.8253968
17031630800,37.5145858
17031630900,38.985617
17031640100,56.0728745
17031640300,34.870317
17031640400,17.0502984
17031640500,26.8341044
17031640600,46.4975845
17031640700,23.3267717
17031640800,18.705036
17031650100,44.5063694
17031650200,40.2081362
17031650301,20.3412073
17031650302,26.9439421
17031650400,19.6814562
17031650500,20.7397622
17031660301,68.1050657
17031660302,66.1517797
17031660400,40.243079
17031660500,54.904943
17031660600,70.9134615
17031660700,49.0163934
17031660800,67.030303
17031660900,69.2418773
17031661000,48.7112046
17031661100,28.2316443
17031670100,61.3065327
17031670200,58.9242054
17031670300,54.4364508
17031670400,51.3257576
17031670500,56.2857143
17031670600,38.3928571
17031670700,57.4525745
17031670800,68.0769231
17031670900,58.8110403
17031671100,62.406015
17031671200,72.7272727
17031671300,54.1353383
17031671400,33.5443038
17031671500,52.3536165
17031671600,77.5112444
17031671800,42.8198433
17031671900,28.9655172
17031672000,38.7698043
17031680500,64.3326039
17031680600,69.8895028
17031680900,87.6880223
17031681000,70.4414587
17031681100,74.0440324
17031681200,83.6045056
17031681300,74.6423927
17031681400,53.1812725
17031690300,95.8868895
17031690400,74.4411326
17031690500,80.1948052
17031690900,67.1182266
17031691000,58.7487781
17031691100,68.1904762
17031691200,76.2042389
17031691300,52.7102804
17031691400,54.4284633
17031691500,72.6451613
17031700100,29.3706294
17031700200,12.2972266
17031700301,12.5215393
17031700302,17.9255919
17031700401,16.5972945
17031700402,14.5073701
17031700501,21.7603912
17031700502,3.4883721
17031710100,82.9268293
17031710200,67.9223744
17031710300,75.6335283
17031710400,46.9012605
17031710500,63.705104
17031710600,68.7034277
17031710700,69.0922731
17031710800,72.7506427
17031710900,55.978975
17031711000,42.2522523
17031711100,34.3082115
17031711200,35.6292077
17031711300,59.2775041
17031711400,35.995086
17031711500,29.5426452
17031720100,5.8277027
17031720200,22.4938875
17031720300,3.3707865
17031720400,7.8869048
17031720500,6.1333333
17031720600,13.9384117
17031720700,48.0963481
17031730100,15.990991
17031730201,55.9787422
17031730202,27.0712909
17031730300,33.5
17031730400,27.184466
17031730500,21.9887955
17031730600,31.8412162
17031730700,15.9574468
17031740100,12.7067015
17031740200,6.2467734
17031740300,10.4072398
17031740400,27.312296
17031750100,28.3592645
17031750200,28.9269051
17031750300,18.2194617
17031750400,20.6494588
17031750500,37.512639
17031750600,27.9458599
17031760801,81.4915871
17031760802,20.754717
17031760803,59.1168091
17031770201,49.7728067
17031770202,5.7460612
17031770300,29.0643899
17031770400,43.0531732
17031770500,30.8641975
17031770601,8.5308057
17031770602,57.3224387
17031770700,55.4807692
17031770800,34.9974267
17031770901,12.3393316
17031770902,26.6075388
17031800100,2.0408163
17031800200,6.4312736
17031800300,13.4125637
17031800400,10.3906899
17031800500,9.310548
17031800600,3.3692722
17031800700,4.1742287
17031800800,12.3839009
17031800900,13.7811634
17031801000,17.6470588
17031801100,11.7822967
17031801200,3.0232558
17031801300,23.0395137
17031801400,8.0659945
17031801500,19.6205087
17031801601,22.3029625
17031801603,62.5
17031801605,4.4883303
17031801606,13.0841121
17031801607,29.6494645
17031801608,21.5134035
17031801701,6.3414634
17031801702,9.8955132
17031801800,11.4447346
17031801901,17.2993492
17031801902,8.9005236
17031802002,8.1291094
17031802003,13.4104046
17031802004,30.6074766
17031802100,18.566494
17031802200,17.9640719
17031802300,38.3406114
17031802402,37.5165125
17031802403,19.7097944
17031802404,42.5616836
17031802503,28.7216148
17031802504,13.7863122
17031802505,59.311489
17031802506,39.9736148
17031802605,24.6940245
17031802607,3.652968
17031802608,13.2119987
17031802609,50.6914434
17031802610,6.8253968
17031802701,19.2530013
17031802702,21.5611354
17031802801,13.7448133
17031802802,5.445762
17031802900,4.1586074
17031803005,33.3655706
17031803007,16.9699951
17031803008,11.0643416
17031803010,8.3123426
17031803012,47.163515
17031803013,15.4883721
17031803014,34.6570397
17031803015,19.5848856
17031803016,61.1650485
17031803017,42.8733889
17031803100,6.8627451
17031803200,15.3181818
17031803300,43.9434467
17031803400,14.1604559
17031803500,18.0096874
17031803603,9.1178965
17031803604,29.6195652
17031803605,28.0801209
17031803606,70.0854701
17031803607,6.7484663
17031803608,43.9033061
17031803610,40.1508011
17031803611,32.0039389
17031803612,75.1389992
17031803701,32.3953824
17031803702,21.4032322
17031803800,11.1609647
17031803901,16.2656904
17031803902,13.8933764
17031804000,15.1892172
17031804102,2.9671211
17031804104,17.9906542
17031804105,1.4855356
17031804106,16.2825279
17031804108,86.6969869
17031804109,22.8624535
17031804201,8.4303351
17031804202,14.8148148
17031804305,19.8538368
17031804306,18.6114352
17031804308,30.5804441
17031804309,18.5577943
17031804310,12.3688394
17031804311,12.7418766
17031804403,27.8481013
17031804404,10.2580239
17031804405,56.6943675
17031804406,17.6081425
17031804505,31.7732367
17031804506,11.634349
17031804507,19.5116224
17031804508,53.9491299
17031804509,13.9114161
17031804510,36.4656381
17031804511,58.839779
17031804603,70.8256201
17031804606,9.7610369
17031804607,20.6094627
17031804608,20.4024983
17031804609,37.4617068
17031804610,27.4021352
17031804611,17.3675587
17031804701,44.4534742
17031804705,28.3113622
17031804706,6.0526316
17031804709,41.4948454
17031804710,20.1591512
17031804711,46.1668355
17031804712,29.3857222
17031804713,58.2848837
17031804714,11.9281046
17031804715,41.643324
17031804716,18.3206107
17031804803,26.2195122
17031804804,35.7835218
17031804805,9.4634559
17031804806,23.2799246
17031804807,11.1617312
17031804808,2.5362319
17031804809,10.9311741
17031804810,26.0139287
17031804901,13.3008921
17031804902,12.0455779
17031805001,5.7891862
17031805002,61.2318841
17031805105,52.9738982
17031805106,15.4417836
17031805107,78.4039202
17031805108,65.8999193
17031805109,15.0148368
17031805110,29.7242084
17031805111,64.0740741
17031805112,30.4312449
17031805201,9.3234323
17031805202,26.5368229
17031805301,14.1745895
17031805302,10.7726597
17031805401,22.2303207
17031805402,10.2535832
17031805501,27.5885104
17031805502,17.2168285
17031805600,3.7212449
17031805701,18.4917355
17031805702,6.0693642
17031805801,6.1287028
17031805802,17.5711983
17031805901,24.5819398
17031805902,20.7094919
17031806001,62.0118846
17031806002,40.2294304
17031806003,39.6300249
17031806004,40.8482143
17031806102,13.6039886
17031806103,11.7965368
17031806104,67.8529755
17031806201,33.9598462
17031806202,36.9889937
17031806300,15.5606407
17031806400,21.3318284
17031806501,33.5172414
17031806502,8.1009296
17031806600,9.0118577
17031806700,1.1797363
17031806801,30.2407932
17031806802,39.7222222
17031806900,29.2775665
17031807000,57.0107858
17031807100,18.2758621
17031807200,12.2835498
17031807300,42.7157001
17031807400,44.9433107
17031807500,10.5751391
17031807600,15.4265873
17031807700,38.3199622
17031807800,4.5622688
17031807900,3.3428165
17031808001,13.6655949
17031808002,30.4004854
17031808100,28.3203125
17031808200,15.4276132
17031808301,19.5986336
17031808302,12.0529801
17031808400,8.183776
17031808500,3.2233883
17031808600,17.4285714
17031808702,16.8044077
17031808800,20.8151383
17031808900,12.6342388
17031809000,18.2446441
17031809100,29.7180043
17031809200,55.5555556
17031809300,65.1215376
17031809400,61.0105581
17031809500,59.95
17031809600,19.3170732
17031809700,27.7637131
17031809800,47.7495108
17031809900,41.608662
17031810000,52.8582034
17031810100,57.7479339
17031810200,63.9293937
17031810301,29.4037012
17031810302,33.2733813
17031810400,11.3362277
17031810501,15.0642674
17031810502,24.5505907
17031810600,46.1538462
17031810701,49.3656922
17031810702,54.2530379
17031810800,17.4593618
17031810900,38.3665339
17031811000,10.5875153
17031811100,47.8664977
17031811200,14.4360023
17031811301,23.1348392
17031811302,63
17031811401,25.577043
17031811402,25.0346741
17031811500,15.6813627
17031811600,46.0821686
17031811701,60.083682
17031811702,33.2175926
17031811800,18.9206349
17031811900,10.5831533
17031812000,11.7980179
17031812100,22.4776501
17031812200,8.5277554
17031812301,66.5819568
17031812302,19.3133047
17031812400,8.2242991
17031812500,57.3018991
17031812600,61.2442922
17031812700,52.4484536
17031812801,56.6907274
17031812802,58.3333333
17031812900,17.612978
17031813000,32.7972028
17031813100,38.5602679
17031813200,28.7103046
17031813301,72.1504113
17031813302,59.5264938
17031813400,44.3163097
17031813500,51.9758507
17031813600,46.6211604
17031813701,63.5721493
17031813702,55.6682028
17031813801,51.8169583
17031813802,63.5761589
17031813900,51.6917293
17031814000,40.6676783
17031814100,60.2739726
17031814200,55.5894309
17031814300,43.4032984
17031814400,41.1543287
17031814500,28.358209
17031814600,32.4852071
17031814700,24.0693196
17031814800,42.0318725
17031814900,65.5752615
17031815000,57.9769737
17031815100,35.3389185
17031815200,42.0577617
17031815300,24.4042728
17031815400,60.4754829
17031815500,27.5791204
17031815600,22.6708075
17031815701,12.1451104
17031815702,34.3667893
17031815800,26.3431542
17031815900,56.8572431
17031816000,52.8245192
17031816100,35.5904877
17031816200,36.5551425
17031816300,30.1498127
17031816401,67.9300292
17031816402,53.0434783
17031816500,46.0648148
17031816600,43.2168968
17031816700,43.8470729
17031816800,20.6414899
17031816900,17.881549
17031817000,30.8054086
17031817101,45.3016241
17031817102,29.3269231
17031817200,49.8373455
17031817300,55.036855
17031817400,30.0995025
17031817500,56.6283525
17031817600,37.7971474
17031817700,14.6618791
17031817900,38.9501544
17031818000,28.5807717
17031818100,4.245283
17031818200,16.5586329
17031818300,35.9106529
17031818401,12.3330715
17031818402,25.8658806
17031818500,5.1051051
17031818600,31.7640973
17031818700,10.3025937
17031818800,8.3292262
17031818900,35.5865922
17031819000,13.4526176
17031819100,54.2175684
17031819200,27.2195122
17031819300,26.7770204
17031819400,34.3579574
17031819500,36.6812227
17031819600,8.2994304
17031819700,4.5846818
17031819801,4.7272727
17031819802,3.2223416
17031819900,2.2893773
17031820000,12.804878
17031820101,6.9807428
17031820103,30.6484642
17031820104,27.5175644
17031820201,12.576
17031820202,27.6167472
17031820300,39.7868561
17031820400,59.1936469
17031820501,21.0837438
17031820502,36.8790181
17031820603,26.8150503
17031820604,54.7273982
17031820605,78.1590414
17031820606,27.5235532
17031820700,22.0346513
17031820800,16.0206718
17031820901,38.7165775
17031820902,14.9898717
17031821001,34.6083789
17031821002,19.6188341
17031821101,17.3169062
17031821102,16.9390788
17031821200,56.7053364
17031821300,56.4102564
17031821401,44.2190669
17031821402,37.4404357
17031821500,65.2916074
17031821600,23.0055659
17031821700,21.9013237
17031821800,26.6092245
17031821900,16.0786582
17031822000,17.7371833
17031822101,19.4058154
17031822102,30.6408185
17031822200,10.6230032
17031822301,6.1259707
17031822302,26.8774704
17031822400,35.4156171
17031822500,22.2361024
17031822601,5.8649289
17031822602,22.742111
17031822701,17.5907258
17031822702,25.6038647
17031822801,29.0945406
17031822802,12.4501197
17031822900,15.1840491
17031823001,52.528873
17031823002,35.3233831
17031823101,33.7423313
17031823102,32.2478157
17031823200,13.4206219
17031823302,53.7074969
17031823303,33.4133173
17031823304,40.2096436
17031823400,33.9779006
17031823500,45.8306811
17031823602,22.083926
17031823603,42.0959147
17031823604,5.4612546
17031823605,13.1962865
17031823702,43.6800663
17031823703,31.9080013
17031823704,7.735697
17031823705,34.5588235
17031823801,12.7833182
17031823803,13.253012
17031823805,5.8441558
17031823806,38.3270911
17031823901,6.0907396
17031823903,3.6791315
17031823904,6.1991234
17031824003,13.1054131
17031824004,32.5342466
17031824005,15.0962013
17031824006,6.4136126
17031824105,3.973233
17031824106,12.3805885
17031824107,10.832084
17031824108,20.9371514
17031824113,4.1329357
17031824114,8.4870849
17031824115,23.2857143
17031824116,47.2752044
17031824117,2.189997
17031824119,2.5346724
17031824120,5.3094749
17031824121,4.620462
17031824122,5.9325651
17031824123,14.8161371
17031824300,43.2894737
17031824400,48.2166446
17031824503,13.7521815
17031824505,32.0497393
17031824506,17.5577349
17031824507,25.5294118
17031824601,16.3752914
17031824602,18.8019967
17031824701,24.7851003
17031824702,29.2839506
17031824800,30.3885481
17031824900,22.644771
17031825000,44.8948179
17031825200,5.0847458
17031825302,33.0775789
17031825303,40.2209227
17031825304,20.7926829
17031825400,24.4191144
17031825501,40.952381
17031825503,29.4661623
17031825504,40.1037806
17031825505,19.7928026
17031825600,27.8648975
17031825700,37.6551724
17031825801,63.6499626
17031825802,40.3665624
17031825803,43.5918367
17031825900,37.543554
17031826000,57.6832151
17031826100,46.5327594
17031826201,56.2091503
17031826202,27.9845336
17031826301,32.2672353
17031826303,22.9885057
17031826304,41.8623482
17031826401,36.0553633
17031826402,34.6441948
17031826500,34.9127182
17031826600,43.4115956
17031826700,61.0202117
17031826800,52.8245192
17031826901,41.9003115
17031826902,49.2673993
17031827000,43.6416185
17031827100,55.4545455
17031827200,33.502907
17031827300,51.5659955
17031827400,50.6756757
17031827500,43.2549505
17031827600,33.0236486
17031827700,42.2869471
17031827801,22.1273802
17031827802,11.6322702
17031827804,9.9447514
17031827805,5.5822907
17031827901,6.9905213
17031827902,42.8739003
17031828000,38.7353879
17031828100,25.2061856
17031828201,34.4086022
17031828202,38.2028666
17031828300,19.7916667
17031828401,36.3333333
17031828402,32.4387398
17031828503,47.4733096
17031828504,53.4427966
17031828505,24.6753247
17031828506,26.0353228
17031828601,13.4154245
17031828602,15.7823129
17031828701,28.6163522
17031828702,36.4799026
17031828801,10.1472995
17031828802,8.1424936
17031828900,50
17031829000,67.7804296
17031829100,60.1170569
17031829200,33.4560757
17031829301,9.3550673
17031829302,64.683153
17031829401,27.3901809
17031829402,27.4443695
17031829500,32.9243354
17031829600,20.3963666
17031829700,40.9061064
17031829800,13.0976296
17031829901,11.4556417
17031829902,15.763945
17031830001,8.6876155
17031830003,19.178559
17031830004,16.9477581
17031830005,17.7419355
17031830006,35.1373855
17031830007,50.882532
17031830008,9.7697139
17031830100,23.3082707
17031830201,59.7049331
17031830202,24.2180518
17031830300,59.2048401
17031830400,34.8278103
17031830500,33.6095764
17031830600,75.6838906
17031830700,73.5619469
17031830800,78.7091988
17031830900,53.271028
17031831000,31.6287879
17031831100,53.4054054
17031831200,59.6035543
17031831300,37.1052632
17031831400,64.4400786
17031831500,36.6071429
17031831600,42.8387097
17031831700,51.2953368
17031831800,55.7961209
17031831900,56.7471591
17031832000,56.5822785
17031832100,73.2501356
17031832200,66.9127517
17031832300,57.2077185
17031832400,50.6563707
17031832500,44.7728911
17031832600,44.0968123
17031832900,65.5596556
17031833000,64.5316253
17031833100,40.1818182
17031833300,67.9207921
17031833900,79.3398533
17031834000,84.5034247
17031834200,58.6226204
17031834300,32.8346759
17031834400,60.7206143
17031834500,92.5373134
17031834600,77.4969916
17031834700,86.2934363
17031834800,80.2521008
17031834900,81.5361891
17031835000,65.879397
17031835100,39.84375
17031835200,32.8828829
17031835500,72.4928367
17031835600,85.1162791
17031835700,100
17031835800,63.8719512
17031835900,80.9928152
17031836000,47.5409836
17031836100,82.8680203
17031836200,38.0530973
17031836300,71.040724
17031836400,73.3629301
17031836500,88.292011
17031836600,65.0739477
17031836700,74.291939
17031836800,80.7118255
17031836900,81.6367265
17031837000,75.7925072
17031837100,75.5072464
17031837300,70.0636943
17031837400,81.5068493
17031837800,79.7979798
17031838000,71.4879468
17031838100,85.9925788
17031838200,48.8778055
17031838300,72.0360825
17031838600,91.2479741
17031838700,81.3261164
17031838800,62.5
17031839000,67.8379988
17031839100,70.5820106
17031839200,60.6315789
17031839500,59.6685083
17031839600,59.3790427
17031839700,53.7056928
17031839800,61.3459879
17031839900,44.2244224
17031840000,38.4221311
17031840100,60.7334526
17031840200,36.22142
17031840300,33.6099585
17031840400,32.4324324
