GEOID,perc_rental_housing_2018
17031803901,15.3321976
17031803902,16.9411765
17031804000,15.7754011
17031804102,3.0434783
17031804104,15.6619718
17031804105,0.876494
17031804106,16.441852
17031804108,89.4736842
17031804109,21.2037037
17031804201,7.9626973
17031804202,17.617579
17031804305,21.422629
17031804306,21.0029499
17031804308,32.2249589
17031804309,17.1276596
17031804310,11.0934013
17031804311,12.3830902
17031804403,29.8765432
17031804404,8.8657106
17031804405,60.130719
17031804406,19.2807193
17031804505,34.6704871
17031804506,9.5043732
17031804507,16.6983825
17031804508,55.5102041
17031804509,14.6822949
17031804510,38.9671362
17031804511,56.9536424
17031804603,73.1799321
17031804606,9.32
17031804607,18.4056761
17031804608,18.3988764
17031804609,38.3741259
17031804610,26.2652705
17031804611,17.0731707
17031804701,43.2323232
17031804705,25.5576801
17031804706,5.8365759
17031804709,45.9770115
17031804710,16.6335321
17031804711,50.1872659
17031804712,28.7052342
17031804713,66.165778
17031804714,13.8178914
17031804715,37.2159091
17031804716,17.5734834
17031804803,30.5836951
17031804804,34.332534
17031804805,8.2231405
17031804806,20.7084469
17031804807,14.2610696
17031804808,2.5672372
17031804809,10.460251
17031804810,26.4143264
17031804901,11.1426256
17031804902,7.9655544
17031805001,7.0185289
17031805002,59.1454802
17031805105,52.2646711
17031805106,14.3807149
17031805107,76.5138257
17031805108,65.1342555
17031805109,15.9831122
17031805110,30.495356
17031805111,65.0645624
17031805112,33.463035
17031805201,8.5910653
17031805202,25.3101737
17031805301,16.8900804
17031805302,9.3333333
17031805401,21.5917465
17031805402,11.8435754
17031805501,29.3565684
17031805502,15.7689812
17031805600,3.6764706
17031805701,20.9123526
17031805702,6.116643
17031805801,10.3134479
17031805802,21.2121212
17031805901,27.027027
17031805902,18.0763654
17031806001,66.1802575
17031806002,38.7917933
17031806003,41.5480736
17031806004,46.9108398
17031806102,12.3277737
17031806103,8.9366516
17031806104,65.4680365
17031806201,33.6375489
17031806202,38.7018256
17031806300,14.9377593
17031806400,11.9526627
17031806501,34.5730028
17031806502,13.3971292
17031806600,8.8372093
17031806700,1.7006803
17031806801,31.8471338
17031806802,36.3804247
17031806900,32.2507894
17031807000,57.3991031
17031807100,16.0202361
17031807200,12.1651786
17031807300,43.7943262
17031807400,42.5857275
17031807500,9.1922006
17031807600,14.3506822
17031807700,36.2318841
17031807800,5.6694813
17031807900,3.7147103
17031808001,9.2909535
17031808002,28.6899822
17031808100,25.8694326
17031808200,14.2857143
17031808301,17.2487223
17031808302,11.852861
17031808400,5.9515571
17031808500,1.1476664
17031808600,15.2204836
17031808702,24.6882793
17031808800,23.7580994
17031808900,15.5172414
17031809000,18.6507937
17031809100,30.3914591
17031809200,55.2
17031809300,61.5338164
17031809400,57.9969535
17031809500,55.7742103
17031809600,23.2758621
17031809700,31.6423044
17031809800,47.6789168
17031809900,41.0430839
17031810000,52.8761062
17031810100,60.0788566
17031810200,59.2043682
17031810301,28.4067797
17031810302,35.0352113
17031810400,10.726817
17031810501,13.9370933
17031810502,26.1943103
17031810600,45.7498646
17031810701,47.6806904
17031810702,54.9525102
17031810800,18.9411765
17031810900,36.3387978
17031811000,5.3593179
17031811100,49.777418
17031811200,18.5795455
17031811301,18.6499652
17031811302,59.3001842
17031811401,23.7794371
17031811402,22.4102911
17031811500,17.0202269
17031811600,43.982684
17031811701,61.9285121
17031811702,30.5521472
17031811800,17.0026882
17031811900,11.1170497
17031812000,10.9360076
17031812100,20.0651466
17031812200,10.0308642
17031812301,64.3254818
17031812302,23.234391
17031812400,11.7379436
17031812500,59.3548387
17031812600,65.0369528
17031812700,50.4527814
17031812801,59.4081519
17031812802,59.3967517
17031812900,23.6247829
17031813000,32.7439887
17031813100,38.1767956
17031813200,30.2835052
17031813301,67.8240741
17031813302,62.4857469
17031813400,46.856841
17031813500,53.9459459
17031813600,51.8390007
17031813701,69.2070031
17031813702,57.5955266
17031813801,44.1644562
17031813802,63.1280962
17031813900,49.5541401
17031814000,42.740134
17031814100,57.5708502
17031814200,56.8884233
17031814300,49.1214668
17031814400,41.2747253
17031814500,25.1207729
17031814600,33.5923491
17031814700,28.6074354
17031814800,44.7562777
17031814900,65.3796654
17031815000,51.8547751
17031815100,33.9407745
17031815200,41.8306636
17031815300,26.0663507
17031815400,52.9732408
17031815500,27.6078431
17031815600,24.2044862
17031815701,11.1196911
17031815702,31.3089005
17031815800,26.4864865
17031815900,56.7241379
17031816000,55.798005
17031816100,35.9632325
17031816200,33.2258065
17031816300,28.8389513
17031816401,63.876652
17031816402,59.5524957
17031816500,42.3921272
17031816600,48.4440706
17031816700,41.4091471
17031816800,20.855615
17031816900,20.0571429
17031817000,31.3012896
17031817101,45.6976744
17031817102,30.2631579
17031817200,50.3164557
17031817300,48.6486486
17031817400,30.941704
17031817500,60.2325581
17031817600,41.5857605
17031817700,11.2386707
17031817900,41.2417763
17031818000,27.9661017
17031818100,6.4935065
17031818200,19.1829485
17031818300,34.6593734
17031818401,13.0961393
17031818402,29.0764791
17031818500,7.6699834
17031818600,29.9208443
17031818700,11.368736
17031818800,11.3377609
17031818900,40.1098901
17031819000,16.1186331
17031819100,53.5341831
17031819200,24.742268
17031819300,20.9852217
17031819400,36.3265306
17031819500,35.8062074
17031819600,8.0291971
17031819700,6.670282
17031819801,6.2317997
17031819802,3.2325339
17031819900,3.6187114
17031820000,12.2058824
17031820101,6.5240267
17031820103,28.4823285
17031820104,27.4846626
17031820201,12.1758381
17031820202,33.8486574
17031820300,42.4876847
17031820400,56.9343066
17031820501,19.9423354
17031820502,32.7536232
17031820603,25.7172666
17031820604,50.3606557
17031820605,78.6885246
17031820606,22.7272727
17031820700,33.6283186
17031820800,15.4250657
17031820901,39.4420131
17031820902,15.8139535
17031821001,30.472103
17031821002,14.4537815
17031821101,19.9035813
17031821102,15.0113723
17031821200,54.5413261
17031821300,54.2532146
17031821401,46.9587966
17031821402,30.179558
17031821500,61.5963855
17031821600,27.592709
17031821700,17.9411765
17031821800,28.179938
17031821900,15.3412296
17031822000,17.2875437
17031822101,17.7489177
17031822102,30.7972903
17031822200,12.56917
17031822301,12.111293
17031822302,29.2619203
17031822400,35.7073643
17031822500,20.6349206
17031822601,6.9067296
17031822602,25.2088631
17031822701,17.7491324
17031822702,23.8227147
17031822801,34.3011479
17031822802,11.1826227
17031822900,25.8160237
17031823001,55.2902429
17031823002,36.4177737
17031823101,36.4776119
17031823102,32.0585842
17031823200,10.2147417
17031823302,56.2260943
17031823303,33.4403081
17031823304,43.8860972
17031823400,37.1525808
17031823500,43.1433939
17031823602,22.3786066
17031823603,41.0423453
17031823604,5.2052786
17031823605,13.3506157
17031823702,43.2635983
17031823703,31.829226
17031823704,6.9644209
17031823705,33.3333333
17031823801,15.4657293
17031823803,12.4071647
17031823805,4.1636755
17031823806,41.8287938
17031823901,7.0997991
17031823903,5.4500919
17031823904,5.6790123
17031824003,14.8290804
17031824004,37.4468085
17031824005,14.3996014
17031824006,6.9472278
17031824105,4.7417443
17031824106,13.2797551
17031824107,6.6845947
17031824108,20.0535783
17031824113,4.2498938
17031824114,7.4721781
17031824115,20.997191
17031824116,43.9449541
17031824117,2.0974889
17031824119,2.8666985
17031824120,4.0289855
17031824121,7.6489533
17031824122,6.2015504
17031824123,16.1370056
17031824300,44.8765432
17031824400,51.1801242
17031824503,13.1452168
17031824505,32.2450625
17031824506,19.3248684
17031824507,29.2766935
17031824601,17.3042966
17031824602,21.2641272
17031824701,26.504298
17031824702,26.039604
17031824800,30.5203323
17031824900,30.1444043
17031825000,41.7994859
17031825200,7.860262
17031825302,36.5895458
17031825303,37.3104812
17031825304,19.8659354
17031825400,27.8503831
17031825501,44.016024
17031825503,25.5716463
17031825504,47.1080139
17031825505,20.9463052
17031825600,27.6608539
17031825700,42.4159231
17031825801,60.6263982
17031825802,41.1604714
17031825803,48.3408439
17031825900,37.6936317
17031826000,61.7511521
17031826100,45.5137146
17031826201,57.2432432
17031826202,26.5854896
17031826301,29.2837079
17031826303,26.2536873
17031826304,42.6271186
17031826401,36.9375907
17031826402,31.25
17031826500,33.5817188
17031826600,46.6297322
17031826700,61.2578012
17031826800,48.5459941
17031826901,53.6731634
17031826902,50.5338078
17031827000,42.9850746
17031827100,54.4769086
17031827200,37.3772791
17031827300,55.0155119
17031827400,51.6853933
17031827500,46.4390818
17031827600,28.8107203
17031827700,45.9694989
17031827801,21.8098958
17031827802,7.4509804
17031827804,7.5471698
17031827805,8.6999022
17031827901,8.9498807
17031827902,44.0286186
17031828000,37.9917184
17031828100,25.4192872
17031828201,37.3053892
17031828202,38.8919364
17031828300,23.1601732
17031828401,33.4
17031828402,36.2367393
17031828503,45.9874389
17031828504,51.2371134
17031828505,24.5513555
17031828506,22.8037383
17031828601,15.4196487
17031828602,12.7860027
17031828701,30.7174888
17031828702,30.5684455
17031828801,8.8669951
17031828802,12.4275062
17031828900,56.0763889
17031829000,70.6935123
17031829100,57.5250836
17031829200,34.8148148
17031829301,9.2517007
17031829302,65.6626506
17031829401,25.7336343
17031829402,25.2777778
17031829500,29.4395679
17031829600,22.2588623
17031829700,44.1235729
17031829800,11.9114688
17031829901,12.0648968
17031829902,17.8897263
17031830001,8.5387324
17031830003,16.8858131
17031830004,17.6790951
17031830005,17.932243
17031830006,29.4817332
17031830007,50.2364066
17031830008,7.3272854
17031830100,24.3
17031830201,63.1648936
17031830202,26.8978444
17031830300,60.214053
17031830400,36.4958887
17031830500,38.8939257
17031830600,75.6558237
17031830700,70.0971984
17031830800,80.9659091
17031830900,48.59375
17031831000,36.1344538
17031831100,58.3208955
17031831200,58.1661891
17031831300,42.4657534
17031831400,61.7737003
17031831500,39.9326032
17031831600,49.3795464
17031831700,46.4659686
17031831800,53.3088235
17031831900,59.8811293
17031832000,58.2725061
17031832100,72.1248631
17031832200,62.7875507
17031832300,56.5656566
17031832400,45.4240134
17031832500,47.4431818
17031832600,46.3195691
17031832900,69.7142857
17031833000,62.0950778
17031833100,38.8007529
17031833300,65.5063291
17031833900,72.1662469
17031834000,88.9784946
17031834200,63.5862913
17031834300,32.8988942
17031834400,61.0701107
17031834500,87.4239351
17031834600,76.7777778
17031834700,91.6820702
17031834800,79.4158554
17031834900,73.553719
17031835000,65.4224987
17031835100,38.4672071
17031835200,35.3550296
17031835500,70.3125
17031835600,78.4153005
17031835700,100
17031835800,66.7692308
17031835900,83.8513514
17031836000,48.8272921
17031836100,82.460733
17031836200,31.7460317
17031836300,69.0332326
17031836400,71.589628
17031836500,92.9323308
17031836600,62.0575221
17031836700,69.9095023
17031836800,85.1089588
17031836900,85.077951
17031837000,74.535809
17031837100,65.4891304
17031837300,61.8983957
17031837400,82.6210826
17031837800,78.8198103
17031838000,74.8154225
17031838100,87.6215738
17031838200,60.7235142
17031838300,74.3243243
17031838600,95.1438849
17031838700,84.3870968
17031838800,60.3890363
17031839000,60.1795782
17031839100,68.3378747
17031839200,65.6
17031839500,59.2805755
17031839600,62.4505929
17031839700,54.6200109
17031839800,61.512605
