GEOID,Public_Assistance_Rate_2018
17031100100,18.0205415499533
17031100200,15.4316271963331
17031100300,0
17031100400,6
17031100500,11.7274167987322
17031100600,23.062015503876
17031100700,5.54089709762533
17031110100,24.6655518394649
17031110200,38.953488372093
17031110300,31.2013828867761
17031110400,10.2766798418972
17031110501,9.9290780141844
17031110502,41.1326378539493
17031120100,0
17031120200,13.1707317073171
17031120300,0
17031120400,16.3934426229508
17031130100,31.062874251497
17031130200,12.4203821656051
17031130300,35.608552631579
17031140100,45.9227467811159
17031140200,43.4900542495479
17031140301,43.5135135135135
17031140302,36.3233665559247
17031140400,18.130081300813
17031140500,24.4915254237288
17031140601,39.4557823129252
17031140602,66.8439716312057
17031140701,23.1527093596059
17031140702,42.7871148459384
17031140800,36.7722918201916
17031150200,6.28531073446328
17031150300,16.142684401451
17031150401,36.1473522640061
17031150402,27.7699859747546
17031150501,14.9732620320856
17031150502,44.4029850746269
17031150600,36.2400906002265
17031150700,20.0235571260306
17031150800,31.4075630252101
17031151001,27.5244299674267
17031151002,33.1365935919056
17031151100,38.1376518218623
17031151200,13.4978229317852
17031160100,32.5320512820513
17031160200,0
17031160300,15.5893536121673
17031160400,25.9593679458239
17031160501,49.4736842105263
17031160502,20.1117318435754
17031160601,12.4513618677043
17031160602,11.0283159463487
17031160700,21.7105263157895
17031160800,18.2619647355164
17031160900,21.0869565217391
17031161000,12.6865671641791
17031161100,3.49514563106796
17031161200,22.4137931034483
17031161300,17.8335535006605
17031170100,0
17031170200,31.3765182186235
17031170300,41.5994130594277
17031170400,0
17031170500,2.88028802880288
17031170600,6.35593220338983
17031170700,22.8848821081831
17031170800,13.0681818181818
17031170900,26.0651629072682
17031171000,16.020482809071
17031171100,12.1699196326062
17031180100,20.3276247207744
17031190100,33.037037037037
17031190200,33.7595907928389
17031190300,33.0585325638912
17031190401,23.3791748526523
17031190402,24.0497581202488
17031190601,33.5114503816794
17031190602,50.9850275807723
17031190701,40.661938534279
17031190702,46.0349462365591
17031190800,47.3297403233709
17031190900,58.0385852090032
17031191000,28.1805745554036
17031191100,40.6820950060901
17031191200,37.7816291161178
17031191301,45.1182534869618
17031191302,33.372572101236
17031200100,23.2243517474634
17031200200,56.2570462232244
17031200300,72.5417439703154
17031200401,55.811623246493
17031200402,39.1304347826087
17031210100,9.58230958230958
17031210400,41.839762611276
17031210501,41.091492776886
17031210502,40.6456953642384
17031210601,28.0665280665281
17031210602,36.4634146341463
17031210700,52.0856820744081
17031210800,7.84313725490196
17031210900,31.1874105865522
17031220300,14.1274238227147
17031220400,6.49819494584837
17031220500,11.5537848605578
17031220601,47.6076555023923
17031220602,31.0391363022942
17031220701,32.6949384404925
17031220702,28.6937901498929
17031220901,58.6666666666667
17031220902,42.3600605143722
17031221000,30.8219178082192
17031221100,35.2286773794808
17031221200,30.690537084399
17031221300,15.2027027027027
17031221400,19.672131147541
17031221500,3.08483290488432
17031221600,0
17031222200,8.7281795511222
17031222500,30.0578034682081
17031222600,15.0793650793651
17031222700,40.8233276157805
17031222800,55.3488372093023
17031222900,57.421875
17031230100,64.321608040201
17031230200,15.2960526315789
17031230300,55.7823129251701
17031230400,29.3650793650794
17031230500,51.5951595159516
17031230600,52.6583448913546
17031230700,29.3753226639133
17031230800,36.3636363636364
17031230900,53.6189069423929
17031231100,61.3079019073569
17031231200,62.0689655172414
17031231500,68.3835182250396
17031240200,8.7719298245614
17031240300,30.5
17031240500,0
17031240600,7.18954248366013
17031240700,49.8687664041995
17031240800,26.4705882352941
17031240900,24
17031241000,70.2819956616052
17031241100,51.7751479289941
17031241200,16.6666666666667
17031241300,43.2367149758454
17031241400,10.1472995090016
17031241500,9.56521739130435
17031241600,31.2757201646091
17031242000,47.3154362416107
17031242100,13.4939759036145
17031242200,7.98004987531172
17031242300,8.87728459530026
17031242400,15.0442477876106
17031242500,16.9117647058824
17031242600,20.7792207792208
17031242700,25.8566978193146
17031242800,0
17031242900,8.26446280991736
17031243000,0
17031243100,11.1747851002865
17031243200,19.6642685851319
17031243300,21.1143695014663
17031243400,41.371158392435
17031243500,38.7368421052632
17031250200,48.9300998573467
17031250300,46.8812877263582
17031250400,36.6892545982575
17031250500,33.041447752481
17031250600,55.2757793764988
17031250700,53.3684210526316
17031250800,61.304347826087
17031251000,66.5137614678899
17031251100,69.3227091633466
17031251200,59.436913451512
17031251300,67.1641791044776
17031251400,45.0363196125908
17031251500,74.6707193515704
17031251600,69.9926090169993
17031251700,61.5384615384615
17031251800,66.7641895845524
17031251900,71.2080536912752
17031252000,72.6584673604541
17031252101,72.3076923076923
17031252102,59.244126659857
17031252201,53.4090909090909
17031252202,67.6470588235294
17031260100,70.8333333333333
17031260200,69.4369973190349
17031260300,94.4444444444444
17031260400,76.2345679012346
17031260500,75.234521575985
17031260600,85.3246753246753
17031260700,95.5625990491284
17031260800,79.6663190823775
17031260900,78.4897025171625
17031261000,66.7741935483871
17031270500,75.7575757575758
17031271200,66.8965517241379
17031271300,80.1003344481605
17031271400,69.4235588972431
17031271500,59.6348884381339
17031271800,93.9481268011527
17031280100,0
17031280400,85.6753069577081
17031280800,90.625
17031280900,72.3270440251572
17031281900,4.53333333333333
17031282700,34.0425531914894
17031282800,13.9175257731959
17031283100,45.3168044077135
17031283200,22.7450980392157
17031283800,29.6398891966759
17031290900,75.5941499085923
17031291200,87.6325088339223
17031291600,22.3175965665236
17031292200,82.1901323706378
17031292400,43.5845213849287
17031292500,75.1937984496124
17031300500,49.0170380078637
17031300600,36.4406779661017
17031300700,55.4574132492114
17031300800,82.0773930753564
17031300900,71.122599704579
17031301100,61.7021276595745
17031301200,70.7641196013289
17031301600,73.5294117647059
17031301701,68.5113016367888
17031301702,43.8521677327647
17031301801,49.5826377295492
17031301802,52.0317145688801
17031301803,64.8108493932905
17031310200,45.6140350877193
17031310300,47.7707006369427
17031310400,38.5365853658537
17031310500,41.9475655430712
17031310600,80.3418803418803
17031310700,40.9356725146199
17031310800,29.088785046729
17031310900,46.5564738292011
17031320100,0
17031320400,0
17031320600,38.1057268722467
17031330100,25.2191235059761
17031330200,21.4754098360656
17031340300,9.84126984126984
17031340400,34.9462365591398
17031340500,12.280701754386
17031340600,88.2666666666667
17031350100,0
17031350400,77.7905638665132
17031351000,16.4444444444444
17031351100,84.9802371541502
17031351400,92.0473773265652
17031351500,80
17031360200,65.9246575342466
17031380100,51.4038876889849
17031380200,44.9152542372881
17031380500,76
17031380700,72.2513089005236
17031381200,31.6455696202532
17031381400,45.8797327394209
17031381500,94.7368421052632
17031381700,#DIV/0!
17031381800,50.7772020725389
17031381900,50.3649635036496
17031390100,28.6282306163022
17031390200,16.6189111747851
17031390300,64.388961892247
17031390400,28.5714285714286
17031390500,13.3858267716535
17031390600,16.7028199566161
17031390700,21.9873150105708
17031400300,81.025641025641
17031400400,73.8532110091743
17031400500,49.171270718232
17031400800,78.9149198520345
17031410100,26.3392857142857
17031410200,10.4477611940299
17031410500,10.5932203389831
17031410600,18.8442211055276
17031410700,0
17031410800,33.1797235023041
17031410900,13.3595284872299
17031411000,0
17031411100,4.97512437810945
17031411200,19.4630872483221
17031420100,54.5454545454545
17031420200,74.2798353909465
17031420300,50
17031420400,49.2857142857143
17031420500,31.25
17031420600,84.0796019900498
17031420700,91.6083916083916
17031420800,66.2873399715505
17031421200,100
17031430101,68.448275862069
17031430102,54.6218487394958
17031430200,63.7037037037037
17031430300,82.2916666666667
17031430400,62.6190476190476
17031430500,93.1985294117647
17031430600,64.1414141414141
17031430700,53.3697632058288
17031430800,38.7700534759358
17031430900,75.4545454545455
17031431200,48.7523992322457
17031431301,49.0276356192426
17031431302,71.0869565217391
17031431400,63.6363636363636
17031440101,82.3580786026201
17031440102,66.5749656121045
17031440201,59.2093441150045
17031440202,44.0585009140768
17031440300,45.7036114570361
17031440600,41.1940298507463
17031440700,13.0177514792899
17031440800,80.3782505910166
17031440900,72.9813664596273
17031450300,35.0404312668464
17031460100,55.421686746988
17031460200,77.9917469050894
17031460301,60.4032997250229
17031460302,81.2441968430826
17031460400,56.5525383707202
17031460500,32.3106423777565
17031460600,49.748743718593
17031460700,76.464542651593
17031461000,66
17031470100,54.5454545454545
17031480100,38.2608695652174
17031480200,49.3055555555556
17031480300,49.6644295302013
17031480400,61.0824742268041
17031480500,51.5418502202643
17031490300,47.1451876019576
17031490400,41.9354838709677
17031490500,72.4373576309795
17031490600,73.2732732732733
17031490700,65.6093489148581
17031490800,51.2166859791425
17031490901,65.9163987138264
17031490902,64.6136618141098
17031491000,97.098976109215
17031491100,24.4285714285714
17031491200,95.0171821305842
17031491300,91.1242603550296
17031491400,92.2452660054103
17031500100,32.2188449848024
17031500200,91.1858974358974
17031500300,33.3333333333333
17031510100,60.2739726027397
17031510200,40.4924760601915
17031510300,62.0629370629371
17031520100,66.3306451612903
17031520200,56.5891472868217
17031520300,56.7415730337079
17031520400,48.3333333333333
17031520500,27.2094641614475
17031520600,18.5761957730812
17031530100,83.2720588235294
17031530200,71.3123092573754
17031530300,55.2657004830918
17031530400,57.7878103837472
17031530501,60.1185436071126
17031530502,81.7589576547231
17031530503,66.6873449131514
17031530600,78.4107946026987
17031540101,91.7982989064399
17031540102,74.3104806934594
17031550100,33.2580887885628
17031550200,18.6440677966102
17031560100,31.6923076923077
17031560200,52.6970954356847
17031560300,35.2718078381795
17031560400,17.1875
17031560700,22.9813664596273
17031560800,7.04314720812183
17031560900,5.75609756097561
17031561000,4.31547619047619
17031561100,31.7865429234339
17031570100,35.7357357357357
17031570200,23.9713774597495
17031570300,46.6810577441986
17031570400,28.1818181818182
17031570500,29.8022598870056
17031580100,33.0201342281879
17031580200,46.2932454695222
17031580300,51.8237082066869
17031580400,17.5890826383624
17031580501,36.8733509234829
17031580502,28.9679715302491
17031580600,37.5891583452211
17031580700,68.42400448682
17031580800,47.9933110367893
17031590500,46.7625899280576
17031590600,42.5827107790822
17031590700,55.6987115956393
17031600400,25.6594724220623
17031600600,43.3811802232855
17031600700,32.8947368421053
17031600900,32.8358208955224
17031610300,77.20156555773
17031610400,56.3157894736842
17031610800,21.7032967032967
17031611000,84.4444444444444
17031611100,74.1329479768786
17031611200,66.5294924554184
17031611300,74.0926157697121
17031611400,59.4563986409966
17031611500,63.2415254237288
17031611600,64.720194647202
17031611700,77.5555555555556
17031611800,72.0496894409938
17031611900,74.5424292845258
17031612000,69.8863636363636
17031612100,83.0188679245283
17031620100,32.0088300220751
17031620200,15.1873767258383
17031620300,48.2671174978867
17031620400,28.8627450980392
17031630100,41.4179104477612
17031630200,49.0506329113924
17031630300,42.9569892473118
17031630400,55.8013544018059
17031630500,53.3630069238378
17031630800,53.3881897386254
17031630900,40.2019002375297
17031640100,35.7664233576642
17031640300,4.03050108932462
17031640400,22.5698324022346
17031640500,10.6537530266344
17031640600,26.0495156081808
17031640700,40.6109613656783
17031640800,41.4634146341463
17031650100,44.3360840210053
17031650200,46.6634661545847
17031650301,26.1700725115359
17031650302,39.708265802269
17031650400,27.0434376459598
17031650500,27.3333333333333
17031660301,68.2008368200837
17031660302,62.1306376360809
17031660400,52.2883295194508
17031660500,54.1583499667332
17031660600,67.7897574123989
17031660700,64.4787644787645
17031660800,48.9376770538244
17031660900,82.5421133231241
17031661000,60.0644122383253
17031661100,28.0450358239509
17031670100,63.5514018691589
17031670200,88.1040892193309
17031670300,55.5555555555556
17031670400,69.6601941747573
17031670500,62.1145374449339
17031670600,92.6315789473684
17031670700,77.9569892473118
17031670800,83.3333333333333
17031670900,72.4299065420561
17031671100,88.5593220338983
17031671200,73.5714285714286
17031671300,82.8693790149893
17031671400,74.8837209302326
17031671500,81.0283687943262
17031671600,58.7662337662338
17031671800,74.9174917491749
17031671900,67.2661870503597
17031672000,74.8440748440749
17031680500,68.922305764411
17031680600,95.3488372093023
17031680900,74.0740740740741
17031681000,83.4123222748815
17031681100,83.4894613583138
17031681200,69.9263932702418
17031681300,75.0332005312085
17031681400,74.7217806041335
17031690300,79.502196193265
17031690400,71.1229946524064
17031690500,59.2592592592593
17031690900,77.1490750816105
17031691000,19.7149643705463
17031691100,67.6755447941889
17031691200,54.4405997693195
17031691300,49.9025341130604
17031691400,79.2114695340502
17031691500,77.8175313059034
17031700100,43.8383838383838
17031700200,14.2201834862385
17031700301,38.7872451646628
17031700302,13.4318766066838
17031700401,41.2144008597528
17031700402,43.8904494382023
17031700501,29.4792586054722
17031700502,9.16767189384801
17031710100,42.4124513618677
17031710200,48.8773747841105
17031710300,50
17031710400,62.3853211009174
17031710500,66.3306451612903
17031710600,74.1154562383613
17031710700,28.3950617283951
17031710800,57.5957727873184
17031710900,64.1996557659208
17031711000,70.2819956616052
17031711100,18.3544303797468
17031711200,44.8626653102747
17031711300,76.1517615176152
17031711400,64.5588235294118
17031711500,61.0800744878957
17031720100,0
17031720200,19.0697674418605
17031720300,4.8582995951417
17031720400,5.53505535055351
17031720500,0
17031720600,1.37931034482759
17031720700,7.64227642276423
17031730100,66.6030534351145
17031730201,58.2368655387355
17031730202,19.8305084745763
17031730300,54.9019607843137
17031730400,43.3376455368693
17031730500,27.7005347593583
17031730600,59.9311136624569
17031730700,55.5147058823529
17031740100,8.31234256926952
17031740200,17.1970209884902
17031740300,1.29672006102212
17031740400,1.34158926728586
17031750100,67.6300578034682
17031750200,10.6598984771574
17031750300,0
17031750400,6.62650602409639
17031750500,42.1138211382114
17031750600,60.0580270793037
17031760801,27.1844660194175
17031760802,29.5081967213115
17031760803,30.6277056277056
17031770201,9.81308411214953
17031770202,14.2543859649123
17031770300,6.07321131447587
17031770400,7.19822812846069
17031770500,37.6875
17031770601,15.6521739130435
17031770602,35.9550561797753
17031770700,27.3159144893112
17031770800,14.3451143451143
17031770901,14.8809523809524
17031770902,7.37704918032787
17031800100,0
17031800200,2.23880597014925
17031800300,0
17031800400,0
17031800500,0
17031800600,3.84615384615385
17031800700,2.29809586342745
17031800800,12.5954198473282
17031800900,5.23049645390071
17031801000,2.16049382716049
17031801100,1.5124016938899
17031801200,2.07423580786026
17031801300,2.20646178092987
17031801400,0
17031801500,8.95179801071155
17031801601,3.74862183020948
17031801603,3.91752577319588
17031801605,1.72265288544358
17031801606,2.87456445993031
17031801607,0
17031801608,1.48148148148148
17031801701,0
17031801702,1.24816446402349
17031801800,1.16533139111435
17031801901,0.801068090787717
17031801902,2.17588395285585
17031802002,5.46099290780142
17031802003,5.35714285714286
17031802004,18.7976291278577
17031802100,0
17031802200,0.218978102189781
17031802300,1.23617436564737
17031802402,29.9507389162562
17031802403,16
17031802404,26.4543784445805
17031802503,8.47092605886576
17031802504,22.7586206896552
17031802505,56.3516260162602
17031802506,20.7715133531157
17031802605,4.95726495726496
17031802607,0
17031802608,4.12642669007902
17031802609,38.5050251256281
17031802610,3.64741641337386
17031802701,22.305909617613
17031802702,4.6767537826685
17031802801,5.80708661417323
17031802802,2.07373271889401
17031802900,0
17031803005,0
17031803007,22.1153846153846
17031803008,7.93226381461676
17031803010,2.52442996742671
17031803012,13.6258660508083
17031803013,14.6095717884131
17031803014,7.68175582990398
17031803015,24.4394618834081
17031803016,2.74963820549928
17031803017,12.862669245648
17031803100,0.711382113821138
17031803200,3.67577756833176
17031803300,0
17031803400,4.98108448928121
17031803500,1.06707317073171
17031803603,7.3007367716008
17031803604,9.18635170603675
17031803605,27.4601063829787
17031803606,27.6315789473684
17031803607,2.93594306049822
17031803608,36.7408906882591
17031803610,2.45767340251229
17031803611,23.2298136645963
17031803612,50.6433823529412
17031803701,4.63157894736842
17031803702,7.86516853932584
17031803800,6.33528265107212
17031803901,13.9896373056995
17031803902,25.3472222222222
17031804000,11.7647058823529
17031804102,0.376647834274953
17031804104,4.140625
17031804105,0.544662309368192
17031804106,6.5118912797282
17031804108,12.453300124533
17031804109,2.9143897996357
17031804201,5.05175983436853
17031804202,9.52890792291221
17031804305,13.1043256997455
17031804306,24.3055555555556
17031804308,25.5775577557756
17031804309,23.3502538071066
17031804310,7.15020576131687
17031804311,6.09480812641084
17031804403,20.8804283164783
17031804404,10.4934415990006
17031804405,41.5682967959528
17031804406,20.6225680933852
17031804505,33.5989375830013
17031804506,7.69961977186312
17031804507,2.86178861788618
17031804508,40.6807131280389
17031804509,25.5542590431739
17031804510,40.5622489959839
17031804511,23.3566433566434
17031804603,20.112254443405
17031804606,11.2143331121433
17031804607,14.7350993377483
17031804608,0
17031804609,3.6
17031804610,0
17031804611,2.9535864978903
17031804701,17.4534161490683
17031804705,20.0573065902579
17031804706,14.2561983471074
17031804709,19.047619047619
17031804710,5.1063829787234
17031804711,10.8843537414966
17031804712,9.80902777777778
17031804713,8.73239436619718
17031804714,10.8396946564885
17031804715,54.835039817975
17031804716,14.3835616438356
17031804803,25.1291989664083
17031804804,8.08229243203527
17031804805,6.90348525469169
17031804806,7.06976744186047
17031804807,3.55699272433306
17031804808,4.57317073170732
17031804809,0.721649484536082
17031804810,12.9500580720093
17031804901,9.61038961038961
17031804902,3.44149459193707
17031805001,3.29768270944741
17031805002,32.145816072908
17031805105,13.1486146095718
17031805106,3.08747855917667
17031805107,30.1946013810421
17031805108,17.1676300578035
17031805109,14.91344873502
17031805110,12.0192307692308
17031805111,24.1277847835225
17031805112,22.1441124780316
17031805201,2.76872964169381
17031805202,8.49141824751581
17031805301,16.4583333333333
17031805302,31.09375
17031805401,26.4094955489614
17031805402,2.13903743315508
17031805501,6.41613198900092
17031805502,0
17031805600,0
17031805701,1.81543116490166
17031805702,10.2941176470588
17031805801,7.60330578512397
17031805802,3.22847682119205
17031805901,8.51370851370851
17031805902,5.30705079605762
17031806001,21.1150652431791
17031806002,28.8159771754636
17031806003,15.6821378340366
17031806004,27.3023634881826
17031806102,17.4157303370787
17031806103,19.4779116465863
17031806104,41.2680756395996
17031806201,36.8571428571429
17031806202,2.63975155279503
17031806300,4.90405117270789
17031806400,29.6160877513711
17031806501,26.2867647058824
17031806502,14.5379023883697
17031806600,13.3786848072562
17031806700,4.89296636085627
17031806801,6.40854472630174
17031806802,4.4862518089725
17031806900,46.9790382244143
17031807000,16.162669447341
17031807100,9.865005192108
17031807200,13.4758364312268
17031807300,22.1484610742305
17031807400,20.0942840306423
17031807500,3.92441860465116
17031807600,10.2941176470588
17031807700,10.8225108225108
17031807800,4.01854714064915
17031807900,2.83687943262411
17031808001,18.5595567867036
17031808002,17.8082191780822
17031808100,11.9230769230769
17031808200,28.305582761998
17031808301,0
17031808302,12.5827814569536
17031808400,7.78388278388278
17031808500,5.42168674698795
17031808600,1.00502512562814
17031808702,17.6
17031808800,2.77427490542245
17031808900,4.08719346049046
17031809000,2.72340425531915
17031809100,8.56123662306778
17031809200,29.4689603590127
17031809300,0
17031809400,0
17031809500,1.70132325141777
17031809600,23.5218508997429
17031809700,17.4145299145299
17031809800,0
17031809900,0
17031810000,4.93827160493827
17031810100,12.7144298688194
17031810200,21.9141914191419
17031810301,27.0499528746466
17031810302,15.5216284987277
17031810400,0
17031810501,13.4874759152216
17031810502,26.2636273538157
17031810600,3.76344086021505
17031810701,33.5606060606061
17031810702,27.9816513761468
17031810800,14.7268408551069
17031810900,11.1806098514464
17031811000,2.20048899755501
17031811100,23.2111692844677
17031811200,19.6304849884527
17031811301,29.7029702970297
17031811302,40.1476014760148
17031811401,18.3040330920372
17031811402,9.15492957746479
17031811500,16.8258633357825
17031811600,19.1819464033851
17031811701,41.2757973733583
17031811702,28.996282527881
17031811800,42.4501424501425
17031811900,7.79014308426073
17031812000,0
17031812100,4.53846153846154
17031812200,8.00681431005111
17031812301,0
17031812302,4.61538461538462
17031812400,0
17031812500,5.95611285266458
17031812600,5.66666666666667
17031812700,23.5537190082645
17031812801,17.9226069246436
17031812802,8.02752293577982
17031812900,4.09226190476191
17031813000,3.7037037037037
17031813100,6.25
17031813200,7.94649881982691
17031813301,44.4527177959792
17031813302,44.6826758147513
17031813400,38.9664804469274
17031813500,42.3706614276359
17031813600,41.4948453608247
17031813701,54.876937101185
17031813702,30.8091286307054
17031813801,37.8769601930036
17031813802,33.4065934065934
17031813900,55.7778889444722
17031814000,41.1138411138411
17031814100,47.2434266327396
17031814200,49.2469879518072
17031814300,37.4927113702624
17031814400,31.0074480595845
17031814500,25.3511235955056
17031814600,40.1881720430108
17031814700,37.5459221160911
17031814800,20.3330411919369
17031814900,43.5952637244349
17031815000,52.3489932885906
17031815100,28.0112044817927
17031815200,38.1696428571429
17031815300,19.9124726477024
17031815400,32.4742268041237
17031815500,36.1900893582453
17031815600,28.8774635818338
17031815701,6.96677384780279
17031815702,17.3688100517369
17031815800,0
17031815900,56.5420560747664
17031816000,2.49376558603491
17031816100,8.34896810506567
17031816200,22.3194748358862
17031816300,34.7334410339257
17031816401,59.1329068941009
17031816402,24.25320056899
17031816500,24.4330651060717
17031816600,53.7826685006878
17031816700,36.7574257425743
17031816800,22.9596412556054
17031816900,50.6084466714388
17031817000,23.661670235546
17031817101,23.1521739130435
17031817102,35.8208955223881
17031817200,45.6613310867734
17031817300,47.4666666666667
17031817400,50.8953817153629
17031817500,55.8208955223881
17031817600,46.865671641791
17031817700,46.8778280542986
17031817900,41.8454935622318
17031818000,17.7935943060498
17031818100,6.31163708086785
17031818200,15.978835978836
17031818300,21.5177713736792
17031818401,13.5174418604651
17031818402,1.23456790123457
17031818500,1.84956843403206
17031818600,19.2751235584843
17031818700,21.9003476245655
17031818800,6.71447196870926
17031818900,4.67380720545278
17031819000,2.35882773409578
17031819100,19.4991055456172
17031819200,17.5018155410312
17031819300,9.19220055710306
17031819400,33.1757289204098
17031819500,15.0862068965517
17031819600,0
17031819700,2.57623554153523
17031819801,5.42075374290139
17031819802,3.66197183098592
17031819900,1.94518125552608
17031820000,6.03217158176944
17031820101,0
17031820103,8.98520084566596
17031820104,28.6674132138858
17031820201,5.86572438162544
17031820202,35.5491329479769
17031820300,43.7564499484004
17031820400,41.3484486873508
17031820501,2.76872964169381
17031820502,41.2698412698413
17031820603,58.8535031847134
17031820604,37.6884422110553
17031820605,60.481444332999
17031820606,7.04545454545455
17031820700,43.37899543379
17031820800,29.9823633156966
17031820901,36.7364016736402
17031820902,20.1324503311258
17031821001,40.3314917127072
17031821002,40.9340659340659
17031821101,48.6019736842105
17031821102,28.3126787416587
17031821200,55.2406064601187
17031821300,38.971807628524
17031821401,45.0515463917526
17031821402,15.0837988826816
17031821500,78.0334728033473
17031821600,24.2718446601942
17031821700,6.16541353383459
17031821800,13.9389193422083
17031821900,9.35192780968007
17031822000,15.2671755725191
17031822101,13.8344226579521
17031822102,8.97583429228999
17031822200,9.25572519083969
17031822301,19.7674418604651
17031822302,22.4904701397713
17031822400,41.9230769230769
17031822500,20.1395812562313
17031822601,18.3653846153846
17031822602,16.2162162162162
17031822701,25.5725190839695
17031822702,35.0354609929078
17031822801,2.57234726688103
17031822802,12.551724137931
17031822900,22.680412371134
17031823001,47.8393183201461
17031823002,35.78125
17031823101,26.9040553907023
17031823102,28.7323943661972
17031823200,22.7189781021898
17031823302,28.843537414966
17031823303,25.9541984732824
17031823304,20.6106870229008
17031823400,24.2217160212604
17031823500,25.6433007985803
17031823602,11.9335347432024
17031823603,50.6998444790047
17031823604,4.41558441558442
17031823605,4.16666666666667
17031823702,16.9078446306169
17031823703,39.9909624943516
17031823704,1.15424973767051
17031823705,10.6577851790175
17031823801,12.152133580705
17031823803,31.3453536754508
17031823805,26.4705882352941
17031823806,23.2349165596919
17031823901,14.56
17031823903,5.25231719876416
17031823904,9.69162995594714
17031824003,0
17031824004,22.0322886989554
17031824005,4.50949367088608
17031824006,4.38432835820896
17031824105,20.1796821008984
17031824106,6.48535564853557
17031824107,3.32480818414322
17031824108,36.9575816674793
17031824113,22.1281741233374
17031824114,2.49768732654949
17031824115,24.6428571428571
17031824116,36.281179138322
17031824117,13.3035714285714
17031824119,4.63821892393321
17031824120,8.87772194304858
17031824121,48.3660130718954
17031824122,7.99289520426288
17031824123,11.6184971098266
17031824300,78.1538461538461
17031824400,6.49819494584837
17031824503,21.8277945619335
17031824505,16.3891323400526
17031824506,0
17031824507,26.4192139737991
17031824601,9.57661290322581
17031824602,23.2329842931937
17031824701,13.3400200601805
17031824702,17.5425038639876
17031824800,23.8095238095238
17031824900,74.618320610687
17031825000,17.0414201183432
17031825200,27.5675675675676
17031825302,18.8612099644128
17031825303,6.45161290322581
17031825304,24.354657687991
17031825400,11.4451988360815
17031825501,43.1937172774869
17031825503,21.0023866348449
17031825504,38.8945752302968
17031825505,28.7179487179487
17031825600,60.414201183432
17031825700,50.5543237250554
17031825801,46.257197696737
17031825802,37.2713414634146
17031825803,50.4664970313825
17031825900,47.0847084708471
