GEOID,Public_Assistance_Rate_2016
17031520300,55.1328817092236
17031520400,29.8823529411765
17031520500,27.9329608938547
17031520600,17.7083333333333
17031530100,74.3500866551127
17031530200,79.4320798158097
17031530300,66.785290628707
17031530400,57.8947368421053
17031530501,78.5106382978723
17031530502,85.2842809364548
17031530503,70.7137601177336
17031530600,80.6962025316456
17031540101,94.0205011389522
17031540102,74.8290013679891
17031550100,36.8274582560297
17031550200,4.42953020134228
17031560100,51.7241379310345
17031560200,38.2911392405063
17031560300,34.2857142857143
17031560400,4.23162583518931
17031560700,32.0039880358923
17031560800,12.6436781609195
17031560900,5.55004955401388
17031561000,6.64304694419841
17031561100,25.6259204712813
17031570100,36.8932038834951
17031570200,29.375
17031570300,54.3229166666667
17031570400,44.7115384615385
17031570500,28.5714285714286
17031580100,38.1935483870968
17031580200,45.9147424511545
17031580300,61.9377162629758
17031580400,32.3275862068966
17031580501,42.2694094226941
17031580502,40.1464713715047
17031580600,42.1017845340383
17031580700,62.9349470499244
17031580800,50.7788161993769
17031590500,34.4213649851632
17031590600,51.1089681774349
17031590700,48.1695568400771
17031600400,31.9309600862999
17031600600,61.1745513866232
17031600700,30.7692307692308
17031600900,40.5923344947735
17031610300,77.2095332671301
17031610400,66.3378545006165
17031610800,33.3333333333333
17031611000,72.4279835390947
17031611100,66.6206896551724
17031611200,64.9032258064516
17031611300,62.7659574468085
17031611400,66.2790697674419
17031611500,57.7706323687031
17031611600,77.0992366412214
17031611700,68.5785536159601
17031611800,81.422351233672
17031611900,72.65625
17031612000,67.9334916864608
17031612100,74.3589743589744
17031620100,40.0135409614083
17031620200,28.1449893390192
17031620300,46.4028776978417
17031620400,27.0579268292683
17031630100,45.5696202531646
17031630200,61.4143920595533
17031630300,47.2340425531915
17031630400,60.0762066045724
17031630500,46.7872441694431
17031630800,50.7252215954875
17031630900,41.5737298636927
17031640100,23.9344262295082
17031640300,5.6467498358503
17031640400,16.7964404894327
17031640500,10.6796116504854
17031640600,36.3013698630137
17031640700,42.5788497217069
17031640800,51.5260323159785
17031650100,40.9836065573771
17031650200,40.4886561954625
17031650301,29.1052114060964
17031650302,47.1753484959648
17031650400,26.0369815092454
17031650500,34.025974025974
17031660301,77.1587743732591
17031660302,59.0504451038576
17031660400,57.1109123434705
17031660500,53.7037037037037
17031660600,74.1761533852606
17031660700,73.5059760956175
17031660800,57.8048780487805
17031660900,84.5739910313901
17031661000,43.6434108527132
17031661100,39.7867564534231
17031670100,66.1721068249258
17031670200,75.3846153846154
17031670300,62.2950819672131
17031670400,71.0706150341686
17031670500,85.3801169590643
17031670600,84.7619047619048
17031670700,75.3623188405797
17031670800,95.9488272921109
17031670900,54.2713567839196
17031671100,89.4984326018809
17031671200,79.7709923664122
17031671300,71.0762331838565
17031671400,74.0506329113924
17031671500,87.891156462585
17031671600,49.8305084745763
17031671800,67.5531914893617
17031671900,87.5432525951557
17031672000,69.8445595854922
17031680500,89.97668997669
17031680600,91.0774410774411
17031680900,55.7312252964427
17031681000,88.9355742296919
17031681100,85.03861003861
17031681200,72.8601252609603
17031681300,78.4
17031681400,85.1968503937008
17031690300,80.3418803418803
17031690400,44.8905109489051
17031690500,84.2767295597484
17031690900,56.0185185185185
17031691000,25.7322175732218
17031691100,74.8743718592965
17031691200,67.2727272727273
17031691300,43.4593023255814
17031691400,92.4098671726755
17031691500,68.1381957773513
17031700100,55.1975051975052
17031700200,23.7895716945996
17031700301,40.2426160337553
17031700302,14.4286905754796
17031700401,29.5942720763723
17031700402,32.3605150214592
17031700501,34.5835982199619
17031700502,15.9018143009605
17031710100,84.1095890410959
17031710200,47.9212253829322
17031710300,49.7395833333333
17031710400,58.2561728395062
17031710500,75.2421959095802
17031710600,81.5929203539823
17031710700,41.3173652694611
17031710800,54.7325102880658
17031710900,75.7489300998573
17031711000,66.7802385008518
17031711100,31.2997347480106
17031711200,56.2851782363977
17031711300,65.0326797385621
17031711400,52.258064516129
17031711500,76.7482517482518
17031720100,12.4199743918054
17031720200,11.0975609756098
17031720300,4.81283422459893
17031720400,0.779727095516569
17031720500,0
17031720600,7.55148741418764
17031720700,3.02631578947368
17031730100,55.7109557109557
17031730201,58.2763337893297
17031730202,25.8445945945946
17031730300,45.1737451737452
17031730400,40.0673400673401
17031730500,31.3789359391965
17031730600,20.9251101321586
17031730700,76.3205828779599
17031740100,8.52503382949932
17031740200,15.4447115384615
17031740300,0.979653353428787
17031740400,8.90995260663507
17031750100,54.7619047619048
17031750200,34.5170454545455
17031750300,0.845070422535211
17031750400,5.55555555555556
17031750500,55.2669552669553
17031750600,57.7756833176249
17031760801,34.2618384401114
17031760802,39.2764857881137
17031760803,22.4788298691301
17031770201,13.3649289099526
17031770202,18.9102564102564
17031770300,11.6654438738078
17031770400,21.9964664310954
17031770500,38.6206896551724
17031770601,17.7884615384615
17031770602,32.6216908625107
17031770700,28.3516483516483
17031770800,17.8412132024978
17031770901,11.8217054263566
17031770902,10.1573676680973
17031800100,2.18712029161604
17031800200,0
17031800300,0
17031800400,0
17031800500,0
17031800600,1.38728323699422
17031800700,3.02850356294537
17031800800,11.9469026548673
17031800900,4.83720930232558
17031801000,2.60999254287845
17031801100,1.28287363694676
17031801200,1.59271899886234
17031801300,0
17031801400,1.63934426229508
17031801500,2.11161387631976
17031801601,4.10697230181471
17031801603,7.8920041536864
17031801605,1.61443494776828
17031801606,4.77386934673367
17031801607,3.22019147084421
17031801608,5.23690773067332
17031801701,0
17031801702,2.29459659511473
17031801800,3.76687988628287
17031801901,0
17031801902,2.49520153550864
17031802002,6.13409415121255
17031802003,2.83950617283951
17031802004,17.6186645213194
17031802100,0
17031802200,0.33195020746888
17031802300,1.23099203475742
17031802402,21.6692189892802
17031802403,11.4503816793893
17031802404,28.5322359396433
17031802503,0
17031802504,25.4324151185138
17031802505,47.2263132056946
17031802506,32.9131652661064
17031802605,4.15035238841034
17031802607,3.21637426900585
17031802608,3.56111645813282
17031802609,18.1756756756757
17031802610,1.5527950310559
17031802701,23.0682459108855
17031802702,10.5405405405405
17031802801,4.50530035335689
17031802802,1.80790960451977
17031802900,0
17031803005,5.51839464882943
17031803007,8.835904628331
17031803008,7.60389036251105
17031803010,7.1304347826087
17031803012,2.64765784114053
17031803013,14.4100580270793
17031803014,6.56565656565657
17031803015,9.79192166462668
17031803016,3.58744394618834
17031803017,7.73480662983425
17031803100,0.712105798575788
17031803200,4.52898550724638
17031803300,0
17031803400,7.5974025974026
17031803500,1.86495176848875
17031803603,4.57650273224044
17031803604,11.5511551155116
17031803605,3.7016264722378
17031803606,27.8472890599936
17031803607,1.32450331125828
17031803608,26.7232237539767
17031803610,3.01724137931034
17031803611,28.4257488846399
17031803612,43.4533551554828
17031803701,2.04545454545455
17031803702,12.9738837405223
17031803800,3.09936189608022
17031803901,18.1049069373942
17031803902,17.7197802197802
17031804000,25.7425742574257
17031804102,1.50130548302872
17031804104,3.96825396825397
17031804105,0.693069306930693
17031804106,5.07411630558723
17031804108,6.50195058517555
17031804109,0
17031804201,10.8286731062532
17031804202,6.62650602409639
17031804305,6.13660618996798
17031804306,27.6417074877537
17031804308,25.2747252747253
17031804309,23.153942428035
17031804310,14.3552311435523
17031804311,8.47457627118644
17031804403,18.3023872679045
17031804404,18.739542665923
17031804405,59.3675889328063
17031804406,18.709026727181
17031804505,28.969696969697
17031804506,8.59504132231405
17031804507,4.44374409076584
17031804508,37.3071528751753
17031804509,9.26616915422886
17031804510,38.1511027686532
17031804511,28.1030444964871
17031804603,27.5831087151842
17031804606,9.75283901135605
17031804607,19.6136701337296
17031804608,15.7894736842105
17031804609,8.52173913043478
17031804610,0
17031804611,2.43337195828505
17031804701,26.7088607594937
17031804705,29.3659621802002
17031804706,8.82917466410749
17031804709,24.1935483870968
17031804710,5.34351145038168
17031804711,25.2726410621147
17031804712,15.7622739018088
17031804713,11.5468409586057
17031804714,18.809201623816
17031804715,46.551724137931
17031804716,18.8837920489297
17031804803,13.4889753566796
17031804804,9.94277539341917
17031804805,24.8855835240275
17031804806,0.862998921251348
17031804807,4.1740674955595
17031804808,7.83699059561129
17031804809,0.736842105263158
17031804810,21.3935764833968
17031804901,8.68085106382979
17031804902,1.90397350993378
17031805001,2.14424951267056
17031805002,23.8601823708207
17031805105,23.7368922783603
17031805106,4.87421383647799
17031805107,22.625
17031805108,11.810551558753
17031805109,17.3033707865169
17031805110,12.2828784119107
17031805111,16.7054443927408
17031805112,18.7707641196013
17031805201,9.32835820895522
17031805202,0.636942675159236
17031805301,34.07917383821
17031805302,22.289156626506
17031805401,22.884012539185
17031805402,6.81198910081744
17031805501,12.4069478908189
17031805502,1.64930555555556
17031805600,0
17031805701,8.44444444444444
17031805702,4.67836257309942
17031805801,17.5889328063241
17031805802,9.87544483985765
17031805901,7.85413744740533
17031805902,7.62388818297332
17031806001,15.6010230179028
17031806002,38.4134915677701
17031806003,11.4649681528662
17031806004,22.5352112676056
17031806102,9.64332892998679
17031806103,12.770137524558
17031806104,52.4124881740776
17031806201,42.5837320574163
17031806202,0
17031806300,3.96825396825397
17031806400,32.4749642346209
17031806501,15.625
17031806502,26.5661252900232
17031806600,22.1393034825871
17031806700,5.40540540540541
17031806801,9.35754189944134
17031806802,15.4859967051071
17031806900,35.8974358974359
17031807000,21.4067278287462
17031807100,19.7952218430034
17031807200,15.377932232841
17031807300,15.0390625
17031807400,25
17031807500,4.11931818181818
17031807600,13.6986301369863
17031807700,51.9217801753203
17031807800,7.52508361204013
17031807900,2.58732212160414
17031808001,15.2022315202232
17031808002,16.3249211356467
17031808100,21.3953488372093
17031808200,34.2507645259939
17031808301,3.81543921916593
17031808302,16.5876777251185
17031808400,4.81927710843374
17031808500,8.10473815461347
17031808600,1.25391849529781
17031808702,27.8481012658228
17031808800,2.09424083769633
17031808900,4.40191387559809
17031809000,0
17031809100,4.77247502774695
17031809200,37.8787878787879
17031809300,0
17031809400,0
17031809500,9.98415213946117
17031809600,27.3865414710485
17031809700,16.7689161554192
17031809800,0
17031809900,0
17031810000,4.44711538461539
17031810100,19.6969696969697
17031810200,34.2679127725857
17031810301,18.2041820418204
17031810302,9.39431396786156
17031810400,0
17031810501,6.65829145728643
17031810502,28.993288590604
17031810600,11.3924050632911
17031810701,23.6989591673339
17031810702,18.3238636363636
17031810800,21.6216216216216
17031810900,8.35889570552147
17031811000,4.34782608695652
17031811100,20.7179487179487
17031811200,10.9479305740988
17031811301,14.7811725846408
17031811302,43.0533117932149
17031811401,19.2837465564738
17031811402,6.29834254143646
17031811500,17.4645390070922
17031811600,25.5115961800819
17031811701,33.7078651685393
17031811702,23.084025854109
17031811800,32.367849384504
17031811900,3.93374741200828
17031812000,0
17031812100,4.32513049962714
17031812200,4.12111017661901
17031812301,5.72755417956656
17031812302,3.65079365079365
17031812400,0
17031812500,11.2531969309463
17031812600,12.5448028673835
17031812700,23.8341968911917
17031812801,13.8297872340426
17031812802,7.46003552397869
17031812900,3.67316341829085
17031813000,7.23404255319149
17031813100,14.4631765749778
17031813200,7.92393026941363
17031813301,47.4188790560472
17031813302,54.2857142857143
17031813400,41.3337846987136
17031813500,43.7428896473265
17031813600,42.5901201602136
17031813701,81.4981949458484
17031813702,35.407905803196
17031813801,44.2065491183879
17031813802,63.0834512022631
17031813900,64.1173855046687
17031814000,38.4446074834923
17031814100,42.7099841521395
17031814200,50.9178743961353
17031814300,43.6029833620195
17031814400,25.9564643799472
17031814500,21.7752234993614
17031814600,49.933598937583
17031814700,31.3627878033603
17031814800,16.4603058994902
17031814900,38.9312977099237
17031815000,55.067264573991
17031815100,42.7672955974843
17031815200,36.6223908918406
17031815300,44.2906574394464
17031815400,21.936589545844
17031815500,34.4356261022928
17031815600,29.8469387755102
17031815701,7.26895119418484
17031815702,12.1502209131075
17031815800,2.27920227920228
17031815900,11.1984282907662
17031816000,21.8074656188605
17031816100,21.0612244897959
17031816200,22.6589595375723
17031816300,26.1310452418097
17031816401,48.3139534883721
17031816402,32.28285933897
17031816500,30.8053691275168
17031816600,54.9777117384844
17031816700,35.1162790697674
17031816800,17.0510708401977
17031816900,42.1828908554572
17031817000,40.761300555115
17031817101,21.6106014271152
17031817102,35.0588235294118
17031817200,52.9130087789306
17031817300,63.169897377423
17031817400,43.308395677473
17031817500,71.304347826087
17031817600,39.9193548387097
17031817700,55.5050045495906
17031817900,55.4901960784314
17031818000,9.42472460220318
17031818100,29.2682926829268
17031818200,13.6585365853659
17031818300,22.6181818181818
17031818401,12.4804992199688
17031818402,4.06386066763425
17031818500,4.50070323488045
17031818600,10.5451295799821
17031818700,13.142174432497
17031818800,20.9286209286209
17031818900,9.30232558139535
17031819000,0
17031819100,21.5242881072027
17031819200,24.3881856540084
17031819300,13.7434554973822
17031819400,35.7328707718994
17031819500,2.15827338129496
17031819600,4.02476780185759
17031819700,1.29417620706819
17031819801,2.72774060730829
17031819802,3.80116959064327
17031819900,0.966608084358524
17031820000,8.65139949109415
17031820101,0
17031820103,9.81651376146789
17031820104,35.8591248665955
17031820201,7.18484650555193
17031820202,32.0388349514563
17031820300,43.1818181818182
17031820400,46.7179183914843
17031820501,7.16820440028389
17031820502,35.036496350365
17031820603,61.6583982990787
17031820604,37.378640776699
17031820605,58.2811101163832
17031820606,7.31070496083551
17031820700,41.8842224744608
17031820800,25.177304964539
17031820901,45.8841463414634
17031820902,35.7142857142857
17031821001,36.734693877551
17031821002,45.0948062654575
17031821101,42.9153924566769
17031821102,25.2017937219731
17031821200,55.1181102362205
17031821300,41.4181577203446
17031821401,51.5384615384615
17031821402,12.7379209370425
17031821500,79.4392523364486
17031821600,22.2960151802657
17031821700,9.79228486646884
17031821800,12.8612716763006
17031821900,14.1205615194055
17031822000,19.8433420365535
17031822101,21.0093896713615
17031822102,12.485414235706
17031822200,5.90405904059041
17031822301,31.9921491658489
17031822302,25.4275940706956
17031822400,46.0276781137878
17031822500,23.4521575984991
17031822601,19.7989949748744
17031822602,14.4781144781145
17031822701,45.0485436893204
17031822702,25.0871080139373
17031822801,0
17031822802,16.6917293233083
17031822900,22.6381461675579
17031823001,58.4785133565621
17031823002,17.7909562638992
17031823101,21.1864406779661
17031823102,35.974025974026
17031823200,26.8199233716475
17031823302,46.1625923820352
17031823303,35.7330992098332
17031823304,41.8826739427012
17031823400,34.6656976744186
17031823500,38.9908256880734
17031823602,11.43583227446
17031823603,44.5187165775401
17031823604,14.9786019971469
17031823605,2.97176820208024
17031823702,25.3064167267484
17031823703,39.3274170948155
17031823704,5.49102428722281
17031823705,29.0508149568552
17031823801,7.39583333333333
17031823803,30.4018195602729
17031823805,23.6641221374046
17031823806,26.3013698630137
17031823901,13.8088012139605
17031823903,6.15058324496289
17031823904,8.82740447957839
17031824003,1.58159597411934
17031824004,22.3140495867769
17031824005,1.12123335669236
17031824006,5.68181818181818
17031824105,1.2022630834512
17031824106,8.8339222614841
17031824107,2.22222222222222
17031824108,36.5055387713998
17031824113,6.76691729323308
17031824114,0
17031824115,30.6151645207439
17031824116,43.6399217221135
17031824117,3.86226151698464
17031824119,12.274678111588
17031824120,7.08310094813162
17031824121,36.5105008077544
17031824122,9.75609756097561
17031824123,10.0948131622978
17031824300,66.3157894736842
17031824400,15.9844054580897
17031824503,14.5863570391872
17031824505,19.7421434327156
17031824506,4.02455661664393
17031824507,16.0130718954248
17031824601,7.1863580998782
17031824602,21.3994565217391
17031824701,13.2530120481928
17031824702,34.1349365397462
17031824800,59.4193548387097
17031824900,55.6978233034571
17031825000,16.7924528301887
17031825200,33.9544513457557
17031825302,20.6373292867982
