GEOID,perc_rental_housing_2018
17031490400,0.427299703
17031490500,0.280945758
17031490600,0.174460432
17031490700,0.344134078
17031490800,0.300680272
17031490901,0.640658554
17031490902,0.437837838
17031491000,0.534172662
17031491100,0.256854257
17031491200,0.336734694
17031491300,0.487261146
17031491400,0.761946903
17031500100,0.465416936
17031500200,0.670037927
17031500300,0.51303155
17031510100,0.445866142
17031510200,0.231115108
17031510300,0.455572676
17031520100,0.328512397
17031520200,0.694883721
17031520300,0.304526749
17031520400,0.349194167
17031520500,0.182816537
17031520600,0.176100629
17031530100,0.503293808
17031530200,0.463098135
17031530300,0.216981132
17031530400,0.184531886
17031530501,0.454366382
17031530502,0.154440154
17031530503,0.280641466
17031530600,0.552631579
17031540101,0.95567867
17031540102,0.877240143
17031550100,0.294215564
17031550200,0.172511848
17031560100,0.274853801
17031560200,0.185185185
17031560300,0.121848739
17031560400,0.112087912
17031560700,0.372131148
17031560800,0.203309693
17031560900,0.111520252
17031561000,0.13952381
17031561100,0.076429717
17031570100,0.33253012
17031570200,0.209836066
17031570300,0.45122681
17031570400,0.53030303
17031570500,0.554775281
17031580100,0.426799007
17031580200,0.455531453
17031580300,0.513552068
17031580400,0.465025907
17031580501,0.581137309
17031580502,0.511065007
17031580600,0.490277778
17031580700,0.470069313
17031580800,0.60915493
17031590500,0.443740095
17031590600,0.428692699
17031590700,0.573459716
17031600400,0.593295383
17031600600,0.572982774
17031600700,0.563909774
17031600900,0.626920263
17031610300,0.628143713
17031610400,0.737564322
17031610800,0.494444444
17031611000,0.699658703
17031611100,0.69189907
17031611200,0.807040417
17031611300,0.76084408
17031611400,0.752642706
17031611500,0.738527215
17031611600,0.516007533
17031611700,0.722021661
17031611800,0.728486647
17031611900,0.688288288
17031612000,0.557377049
17031612100,0.627118644
17031620100,0.218438538
17031620200,0.35890411
17031620300,0.321393523
17031620400,0.155045119
17031630100,0.589830508
17031630200,0.58263773
17031630300,0.457165733
17031630400,0.483615819
17031630500,0.48828125
17031630800,0.385872738
17031630900,0.419984387
17031640100,0.534979424
17031640300,0.348191758
17031640400,0.164043082
17031640500,0.268560362
17031640600,0.474382158
17031640700,0.242194891
17031640800,0.248161765
17031650100,0.427444795
17031650200,0.413022814
17031650301,0.209287532
17031650302,0.243947858
17031650400,0.223922902
17031650500,0.213692946
17031660301,0.685981308
17031660302,0.628879892
17031660400,0.387251542
17031660500,0.538802661
17031660600,0.691714836
17031660700,0.462171053
17031660800,0.652435358
17031660900,0.742304939
17031661000,0.523504274
17031661100,0.313510694
17031670100,0.6
17031670200,0.56969697
17031670300,0.550351288
17031670400,0.564885496
17031670500,0.434285714
17031670600,0.400576369
17031670700,0.412921348
17031670800,0.633828996
17031670900,0.422997947
17031671100,0.658862876
17031671200,0.804560261
17031671300,0.520325203
17031671400,0.381742739
17031671500,0.483790524
17031671600,0.707213579
17031671800,0.389920424
17031671900,0.26557377
17031672000,0.401901469
17031680500,0.601336303
17031680600,0.667582418
17031680900,0.864534884
17031681000,0.691756272
17031681100,0.78778135
17031681200,0.825
17031681300,0.71961326
17031681400,0.403592814
17031690300,0.92893401
17031690400,0.759299781
17031690500,0.710280374
17031690900,0.733373277
17031691000,0.552750225
17031691100,0.714285714
17031691200,0.705827937
17031691300,0.515009381
17031691400,0.562401264
17031691500,0.739974127
17031700100,0.274344569
17031700200,0.149678112
17031700301,0.13080895
17031700302,0.145537237
17031700401,0.185244161
17031700402,0.141653905
17031700501,0.249586093
17031700502,0.042307692
17031710100,0.826175869
17031710200,0.6870317
17031710300,0.723562152
17031710400,0.477819348
17031710500,0.687419769
17031710600,0.68404908
17031710700,0.677938808
17031710800,0.643849717
17031710900,0.562015504
17031711000,0.487708948
17031711100,0.395878525
17031711200,0.370746572
17031711300,0.547138047
17031711400,0.368231047
17031711500,0.25631769
17031720100,0.059372349
17031720200,0.233950617
17031720300,0.020679468
17031720400,0.058122206
17031720500,0.095907928
17031720600,0.116202946
17031720700,0.487313433
17031730100,0.192609183
17031730201,0.574383803
17031730202,0.326530612
17031730300,0.321428571
17031730400,0.215758468
17031730500,0.176664469
17031730600,0.282442748
17031730700,0.205841446
17031740100,0.147441457
17031740200,0.05848564
17031740300,0.086330935
17031740400,0.269722814
17031750100,0.299132948
17031750200,0.309220986
17031750300,0.179184549
17031750400,0.204219409
17031750500,0.38926499
17031750600,0.303102625
17031760801,0.814849624
17031760802,0.244879786
17031760803,0.614620298
17031770201,0.487410072
17031770202,0.054800937
17031770300,0.308238636
17031770400,0.428571429
17031770500,0.268493151
17031770601,0.079923882
17031770602,0.55848329
17031770700,0.519634703
17031770800,0.363452802
17031770901,0.101364522
17031770902,0.240740741
17031800100,0.036571429
17031800200,0.071216617
17031800300,0.155865463
17031800400,0.085483871
17031800500,0.1
17031800600,0.096945551
17031800700,0.031553398
17031800800,0.130745659
17031800900,0.134948097
17031801000,0.222164682
17031801100,0.118412895
17031801200,0.030864198
17031801300,0.216281896
17031801400,0.073076923
17031801500,0.209958506
17031801601,0.198873239
17031801603,0.576947435
17031801605,0.046480144
17031801606,0.11971269
17031801607,0.310144928
17031801608,0.211291999
17031801701,0.056588521
17031801702,0.113542283
17031801800,0.113191489
17031801901,0.164113786
17031801902,0.090669014
17031802002,0.080900243
17031802003,0.151724138
17031802004,0.341394026
17031802100,0.139372822
17031802200,0.146043548
17031802300,0.374390784
17031802402,0.344942748
17031802403,0.238609113
17031802404,0.438218924
17031802503,0.295047857
17031802504,0.142650602
17031802505,0.539729501
17031802506,0.421518987
17031802605,0.204619271
17031802607,0.11691023
17031802608,0.118644068
17031802609,0.52553542
17031802610,0.044094488
17031802701,0.199183303
17031802702,0.192350956
17031802801,0.131762185
17031802802,0.091027875
17031802900,0.055555556
17031803005,0.353974122
17031803007,0.152304609
17031803008,0.100779844
17031803010,0.101609658
17031803012,0.430868167
17031803013,0.201631174
17031803014,0.316875461
17031803015,0.188748686
17031803016,0.600877193
17031803017,0.430018762
17031803100,0.076167076
17031803200,0.151372213
17031803300,0.478245105
17031803400,0.155017921
17031803500,0.197953737
17031803603,0.103492885
17031803604,0.319241192
17031803605,0.217982622
17031803606,0.699567723
17031803607,0.071505959
17031803608,0.452088452
17031803610,0.385217664
17031803611,0.326460481
17031803612,0.741856678
17031803701,0.324383164
17031803702,0.238222903
17031803800,0.149829739
17031803901,0.153321976
17031803902,0.169411765
17031804000,0.157754011
17031804102,0.030434783
17031804104,0.156619718
17031804105,0.00876494
17031804106,0.16441852
17031804108,0.894736842
17031804109,0.212037037
17031804201,0.079626973
17031804202,0.17617579
17031804305,0.21422629
17031804306,0.210029499
17031804308,0.322249589
17031804309,0.171276596
17031804310,0.110934013
17031804311,0.123830902
17031804403,0.298765432
17031804404,0.088657106
17031804405,0.60130719
17031804406,0.192807193
17031804505,0.346704871
17031804506,0.095043732
17031804507,0.166983825
17031804508,0.555102041
17031804509,0.146822949
17031804510,0.389671362
17031804511,0.569536424
17031804603,0.731799321
17031804606,0.0932
17031804607,0.184056761
17031804608,0.183988764
17031804609,0.383741259
17031804610,0.262652705
17031804611,0.170731707
17031804701,0.432323232
17031804705,0.255576801
17031804706,0.058365759
17031804709,0.459770115
17031804710,0.166335321
17031804711,0.501872659
17031804712,0.287052342
17031804713,0.66165778
17031804714,0.138178914
17031804715,0.372159091
17031804716,0.175734834
17031804803,0.305836951
17031804804,0.34332534
17031804805,0.082231405
17031804806,0.207084469
17031804807,0.142610696
17031804808,0.025672372
17031804809,0.10460251
17031804810,0.264143264
17031804901,0.111426256
17031804902,0.079655544
17031805001,0.070185289
17031805002,0.591454802
17031805105,0.522646711
17031805106,0.143807149
17031805107,0.765138257
17031805108,0.651342555
17031805109,0.159831122
17031805110,0.30495356
17031805111,0.650645624
17031805112,0.33463035
17031805201,0.085910653
17031805202,0.253101737
17031805301,0.168900804
17031805302,0.093333333
17031805401,0.215917465
17031805402,0.118435754
17031805501,0.293565684
17031805502,0.157689812
17031805600,0.036764706
17031805701,0.209123526
17031805702,0.06116643
17031805801,0.103134479
17031805802,0.212121212
17031805901,0.27027027
17031805902,0.180763654
17031806001,0.661802575
17031806002,0.387917933
17031806003,0.415480736
17031806004,0.469108398
17031806102,0.123277737
17031806103,0.089366516
17031806104,0.654680365
17031806201,0.336375489
17031806202,0.387018256
17031806300,0.149377593
17031806400,0.119526627
17031806501,0.345730028
17031806502,0.133971292
17031806600,0.088372093
17031806700,0.017006803
17031806801,0.318471338
17031806802,0.363804247
17031806900,0.322507894
17031807000,0.573991031
17031807100,0.160202361
17031807200,0.121651786
17031807300,0.437943262
17031807400,0.425857275
17031807500,0.091922006
17031807600,0.143506822
17031807700,0.362318841
17031807800,0.056694813
17031807900,0.037147103
17031808001,0.092909535
17031808002,0.286899822
17031808100,0.258694326
17031808200,0.142857143
17031808301,0.172487223
17031808302,0.11852861
17031808400,0.059515571
17031808500,0.011476664
17031808600,0.152204836
17031808702,0.246882793
17031808800,0.237580994
17031808900,0.155172414
17031809000,0.186507937
17031809100,0.303914591
17031809200,0.552
17031809300,0.615338164
17031809400,0.579969535
17031809500,0.557742103
17031809600,0.232758621
17031809700,0.316423044
17031809800,0.476789168
17031809900,0.410430839
17031810000,0.528761062
17031810100,0.600788566
17031810200,0.592043682
17031810301,0.284067797
17031810302,0.350352113
17031810400,0.10726817
17031810501,0.139370933
17031810502,0.261943103
17031810600,0.457498646
17031810701,0.476806904
17031810702,0.549525102
17031810800,0.189411765
17031810900,0.363387978
17031811000,0.053593179
17031811100,0.49777418
17031811200,0.185795455
17031811301,0.186499652
17031811302,0.593001842
17031811401,0.237794371
17031811402,0.224102911
17031811500,0.170202269
17031811600,0.43982684
17031811701,0.619285121
17031811702,0.305521472
17031811800,0.170026882
17031811900,0.111170497
17031812000,0.109360076
17031812100,0.200651466
17031812200,0.100308642
17031812301,0.643254818
17031812302,0.23234391
17031812400,0.117379436
17031812500,0.593548387
17031812600,0.650369528
17031812700,0.504527814
17031812801,0.594081519
17031812802,0.593967517
17031812900,0.236247829
17031813000,0.327439887
17031813100,0.381767956
17031813200,0.302835052
17031813301,0.678240741
17031813302,0.624857469
17031813400,0.46856841
17031813500,0.539459459
17031813600,0.518390007
17031813701,0.692070031
17031813702,0.575955266
17031813801,0.441644562
17031813802,0.631280962
17031813900,0.495541401
17031814000,0.42740134
17031814100,0.575708502
17031814200,0.568884233
17031814300,0.491214668
17031814400,0.412747253
17031814500,0.251207729
17031814600,0.335923491
17031814700,0.286074354
17031814800,0.447562777
17031814900,0.653796654
17031815000,0.518547751
17031815100,0.339407745
17031815200,0.418306636
17031815300,0.260663507
17031815400,0.529732408
17031815500,0.276078431
17031815600,0.242044862
17031815701,0.111196911
17031815702,0.313089005
17031815800,0.264864865
17031815900,0.567241379
17031816000,0.55798005
17031816100,0.359632325
17031816200,0.332258065
17031816300,0.288389513
17031816401,0.63876652
17031816402,0.595524957
17031816500,0.423921272
17031816600,0.484440706
17031816700,0.414091471
17031816800,0.20855615
17031816900,0.200571429
17031817000,0.313012896
17031817101,0.456976744
17031817102,0.302631579
17031817200,0.503164557
17031817300,0.486486486
17031817400,0.30941704
17031817500,0.602325581
17031817600,0.415857605
17031817700,0.112386707
17031817900,0.412417763
17031818000,0.279661017
17031818100,0.064935065
17031818200,0.191829485
17031818300,0.346593734
17031818401,0.130961393
17031818402,0.290764791
17031818500,0.076699834
17031818600,0.299208443
17031818700,0.11368736
17031818800,0.113377609
17031818900,0.401098901
17031819000,0.161186331
17031819100,0.535341831
17031819200,0.24742268
17031819300,0.209852217
17031819400,0.363265306
17031819500,0.358062074
17031819600,0.080291971
17031819700,0.06670282
17031819801,0.062317997
17031819802,0.032325339
17031819900,0.036187114
17031820000,0.122058824
17031820101,0.065240267
17031820103,0.284823285
17031820104,0.274846626
17031820201,0.121758381
17031820202,0.338486574
17031820300,0.424876847
17031820400,0.569343066
17031820501,0.199423354
17031820502,0.327536232
17031820603,0.257172666
17031820604,0.503606557
17031820605,0.786885246
17031820606,0.227272727
17031820700,0.336283186
17031820800,0.154250657
17031820901,0.394420131
17031820902,0.158139535
17031821001,0.30472103
17031821002,0.144537815
17031821101,0.199035813
17031821102,0.150113723
17031821200,0.545413261
17031821300,0.542532146
17031821401,0.469587966
17031821402,0.30179558
17031821500,0.615963855
17031821600,0.27592709
17031821700,0.179411765
17031821800,0.28179938
17031821900,0.153412296
17031822000,0.172875437
17031822101,0.177489177
17031822102,0.307972903
17031822200,0.1256917
17031822301,0.12111293
17031822302,0.292619203
17031822400,0.357073643
17031822500,0.206349206
17031822601,0.069067296
17031822602,0.252088631
17031822701,0.177491324
17031822702,0.238227147
17031822801,0.343011479
17031822802,0.111826227
17031822900,0.258160237
17031823001,0.552902429
17031823002,0.364177737
17031823101,0.364776119
17031823102,0.320585842
17031823200,0.102147417
17031823302,0.562260943
17031823303,0.334403081
17031823304,0.438860972
17031823400,0.371525808
17031823500,0.431433939
17031823602,0.223786066
17031823603,0.410423453
17031823604,0.052052786
17031823605,0.133506157
17031823702,0.432635983
17031823703,0.31829226
17031823704,0.069644209
17031823705,0.333333333
17031823801,0.154657293
17031823803,0.124071647
17031823805,0.041636755
17031823806,0.418287938
17031823901,0.070997991
17031823903,0.054500919
17031823904,0.056790123
17031824003,0.148290804
17031824004,0.374468085
17031824005,0.143996014
17031824006,0.069472278
17031824105,0.047417443
17031824106,0.132797551
17031824107,0.066845947
17031824108,0.200535783
17031824113,0.042498938
17031824114,0.074721781
17031824115,0.20997191
17031824116,0.439449541
17031824117,0.020974889
17031824119,0.028666985
17031824120,0.040289855
17031824121,0.076489533
17031824122,0.062015504
17031824123,0.161370056
17031824300,0.448765432
17031824400,0.511801242
17031824503,0.131452168
17031824505,0.322450625
17031824506,0.193248684
17031824507,0.292766935
17031824601,0.173042966
17031824602,0.212641272
17031824701,0.26504298
17031824702,0.26039604
17031824800,0.305203323
17031824900,0.301444043
17031825000,0.417994859
17031825200,0.07860262
17031825302,0.365895458
17031825303,0.373104812
17031825304,0.198659354
17031825400,0.278503831
17031825501,0.44016024
17031825503,0.255716463
17031825504,0.471080139
17031825505,0.209463052
17031825600,0.276608539
17031825700,0.424159231
17031825801,0.606263982
17031825802,0.411604714
17031825803,0.483408439
17031825900,0.376936317
17031826000,0.617511521
17031826100,0.455137146
17031826201,0.572432432
17031826202,0.265854896
17031826301,0.292837079
17031826303,0.262536873
17031826304,0.426271186
17031826401,0.369375907
17031826402,0.3125
17031826500,0.335817188
17031826600,0.466297322
17031826700,0.612578012
17031826800,0.485459941
17031826901,0.536731634
17031826902,0.505338078
17031827000,0.429850746
17031827100,0.544769086
17031827200,0.373772791
17031827300,0.550155119
17031827400,0.516853933
17031827500,0.464390818
17031827600,0.288107203
17031827700,0.459694989
17031827801,0.218098958
17031827802,0.074509804
17031827804,0.075471698
17031827805,0.086999022
17031827901,0.089498807
17031827902,0.440286186
17031828000,0.379917184
17031828100,0.254192872
17031828201,0.373053892
17031828202,0.388919364
17031828300,0.231601732
17031828401,0.334
17031828402,0.362367393
17031828503,0.459874389
17031828504,0.512371134
17031828505,0.245513555
17031828506,0.228037383
17031828601,0.154196487
17031828602,0.127860027
17031828701,0.307174888
17031828702,0.305684455
17031828801,0.088669951
17031828802,0.124275062
17031828900,0.560763889
17031829000,0.706935123
17031829100,0.575250836
17031829200,0.348148148
17031829301,0.092517007
17031829302,0.656626506
17031829401,0.257336343
17031829402,0.252777778
17031829500,0.294395679
17031829600,0.222588623
17031829700,0.441235729
17031829800,0.119114688
17031829901,0.120648968
17031829902,0.178897263
17031830001,0.085387324
17031830003,0.168858131
17031830004,0.176790951
17031830005,0.17932243
17031830006,0.294817332
17031830007,0.502364066
17031830008,0.073272854
17031830100,0.243
17031830201,0.631648936
17031830202,0.268978444
17031830300,0.60214053
17031830400,0.364958887
17031830500,0.388939257
17031830600,0.756558237
17031830700,0.700971984
17031830800,0.809659091
17031830900,0.4859375
17031831000,0.361344538
17031831100,0.583208955
17031831200,0.581661891
17031831300,0.424657534
17031831400,0.617737003
17031831500,0.399326032
17031831600,0.493795464
17031831700,0.464659686
17031831800,0.533088235
17031831900,0.598811293
17031832000,0.582725061
17031832100,0.721248631
17031832200,0.627875507
17031832300,0.565656566
17031832400,0.454240134
17031832500,0.474431818
17031832600,0.463195691
17031832900,0.697142857
17031833000,0.620950778
17031833100,0.388007529
17031833300,0.655063291
17031833900,0.721662469
17031834000,0.889784946
17031834200,0.635862913
17031834300,0.328988942
17031834400,0.610701107
17031834500,0.874239351
17031834600,0.767777778
17031834700,0.916820702
17031834800,0.794158554
17031834900,0.73553719
17031835000,0.654224987
17031835100,0.384672071
17031835200,0.353550296
17031835500,0.703125
17031835600,0.784153005
17031835700,1
17031835800,0.667692308
17031835900,0.838513514
17031836000,0.488272921
17031836100,0.82460733
17031836200,0.317460317
17031836300,0.690332326
17031836400,0.71589628
17031836500,0.929323308
17031836600,0.620575221
17031836700,0.699095023
17031836800,0.851089588
17031836900,0.85077951
17031837000,0.74535809
17031837100,0.654891304
17031837300,0.618983957
17031837400,0.826210826
17031837800,0.788198103
17031838000,0.748154225
17031838100,0.876215738
17031838200,0.607235142
17031838300,0.743243243
17031838600,0.951438849
17031838700,0.843870968
