ZIP,TRACT
60654,17031081500
60654,17031081700
60654,17031280100
60654,17031842200
60654,17031081000
60655,17031740100
60655,17031720400
60655,17031823304
60655,17031720500
60655,17031750400
60655,17031740300
60655,17031740400
60655,17031740200
60655,17031750300
60656,17031100500
60656,17031100700
60656,17031770902
60656,17031810400
60656,17031100600
60656,17031760802
60656,17031760801
60656,17031100300
60656,17031770700
60656,17031760803
60657,17031063302
60657,17031062200
60657,17031063100
60657,17031062300
60657,17031063301
60657,17031062800
60657,17031062600
60657,17031832000
60657,17031062700
60657,17031061902
60657,17031062900
60657,17031061500
60657,17031051300
60657,17031063200
60657,17031063303
60657,17031050600
60657,17031062500
60657,17031063000
60657,17031063400
60657,17031050700
60657,17031061800
60657,17031061901
60657,17031831900
60657,17031062000
60657,17031062100
60657,17031051200
60657,17031062400
60657,17031060900
60659,17031020602
60659,17031120300
60659,17031130100
60659,17031020701
60659,17031020902
60659,17031130300
60659,17031020901
60659,17031020500
60659,17031040202
60659,17031040100
60659,17031020601
60659,17031020702
60659,17031020801
60659,17031020802
60660,17031030706
60660,17031030604
60660,17031030200
60660,17031030101
60660,17031030500
60660,17031030900
60660,17031040100
60660,17031020902
60660,17031830600
60660,17031030701
60660,17031030104
60660,17031030300
60660,17031030400
60660,17031010503
60660,17031020500
60660,17031010600
60660,17031030103
60660,17031010400
60660,17031030601
60660,17031030800
60660,17031030102
60660,17031030603
60661,17031280100
60661,17031833000
60661,17031842300
60661,17031281900
60661,17031833100
60666,17031980000
60666,17031770602
60668,17031330200
60669,17031841900
60670,17031839100
60673,17031839100
60674,17031839100
60675,17031839100
60677,17031839100
60678,17031839100
60681,17031320100
60682,17031841900
60684,17031839100
60685,17031320400
60686,17031280800
60687,17031320400
60688,17031980000
60689,17031841900
60690,17031839100
60693,17031839100
60694,17031839100
60695,17031841900
60697,17031839100
60699,17031841900
60701,17031980000
60706,17031770901
60706,17031810600
60706,17031760803
60706,17031100500
60706,17031770902
60706,17031150501
60706,17031810502
60706,17031810501
60706,17031170100
60707,17031831500
60707,17031250500
60707,17031810701
60707,17031170900
60707,17031811000
60707,17031810800
60707,17031180100
60707,17031810702
60707,17031811100
60707,17031810900
60707,17031831600
60712,17031807900
60712,17031807600
60712,17031808001
60712,17031808002
60714,17031805201
60714,17031805902
60714,17031806003
60714,17031808301
60714,17031120100
60714,17031805401
60714,17031806001
60714,17031805402
60714,17031805301
60714,17031100200
60714,17031808200
60714,17031806004
60714,17031808100
60803,17031823605
60803,17031823302
60803,17031823400
60803,17031823304
60803,17031823200
60803,17031823303
60804,17031813701
60804,17031813302
60804,17031814300
60804,17031813600
60804,17031814100
60804,17031814400
60804,17031813801
60804,17031813900
60804,17031814200
60804,17031813500
60804,17031813400
60804,17031814500
60804,17031814000
60804,17031560100
60804,17031813802
60804,17031820700
60804,17031813301
60804,17031813702
60805,17031821600
60805,17031821800
60805,17031821700
60805,17031821900
60827,17031821402
60827,17031821200
60827,17031826700
60827,17031826800
60827,17031826401
60827,17031821401
60827,17031540101
60827,17031821500
60827,17031540102
60827,17031826600
60827,17031826500
60901,17091011600
60901,17091012300
60901,17091012100
60901,17091010400
60901,17091011300
60901,17091012200
60901,17091012600
60901,17091011700
60901,17091011500
60901,17091010300
60901,17091012500
60901,17091011400
60901,17091011200
60901,17091010702
60901,17091012400
60901,17091010800
60910,17091011200
60910,17091011300
60911,17075950300
60911,17075950200
60911,17053961600
60912,17075950100
60913,17091010400
60913,17091012600
60913,17091010300
60914,17091010800
60914,17091012000
60914,17091010702
60914,17091010202
60914,17091011800
60914,17091010201
60914,17091010602
60914,17091010601
60914,17091010701
60914,17091010500
60915,17091011900
60915,17091012000
60915,17091010500
60915,17091010702
60915,17091011800
60917,17053961600
60917,17091012600
60917,17091010300
60917,17105960200
60918,17075950700
60918,17053961700
60918,17075950800
60919,17105960200
60919,17053961600
60919,17091010300
60920,17105960200
60921,17053961600
60921,17105961000
60921,17105960900
60922,17091012600
60922,17075950200
60922,17091012500
60924,17075950800
60924,17075950700
60926,17075950800
60927,17075950200
60927,17075950300
60927,17053961600
60928,17075950800
60928,17075950300
60929,17053961600
60929,17105960200
60929,17105960900
60930,17075950300
60931,17075950100
60932,17183010100
60933,17053961700
60934,17105960200
60935,17091010300
60935,17197884004
60936,17053962000
60936,17019010500
60936,17113005602
60936,17053961700
60936,17053961900
60938,17075950800
60938,17075950600
60938,17075950300
60938,17075950700
60939,17075950800
60940,17091010100
60940,17091010800
60940,17197883903
60940,17091010900
60940,17197883902
60941,17091012600
60941,17053961600
60941,17091010300
60941,17075950200
60942,17183010100
60942,17075950800
60942,17075950900
60942,17183010200
60944,17091011000
60945,17075950100
60946,17105960200
60946,17053961600
60948,17075950700
60948,17075950800
60948,17053961700
60949,17019010400
60949,17053961700
60950,17091010701
60950,17197884006
60950,17091010500
60950,17091010201
60950,17091010800
60950,17197883904
60950,17197883304
60950,17091010202
60950,17091010100
60951,17075950200
60951,17075950300
60951,17075950100
60952,17053961900
60952,17053961700
60952,17105961000
60953,17075950500
60953,17075950800
60953,17075950900
60954,17091011100
60954,17091010900
60954,17091010800
60954,17091010100
60954,17091011000
60955,17075950600
60955,17075950800
60955,17075950700
60955,17053961600
60956,17075950100
60957,17053961900
60957,17019010500
60957,17053961800
60957,17019010400
60957,17053961700
60958,17091011000
60958,17091011100
60959,17105960900
60959,17105960200
60959,17053961600
60960,17019010400
60960,17183010100
60960,17053961700
60960,17075950800
60961,17091010300
60961,17105960200
60961,17063000900
60962,17105961000
60962,17053961900
60962,17053961700
60962,17053961600
60963,17183010100
60963,17183010300
60964,17075950200
60964,17091011000
60964,17075950100
60964,17091011300
60964,17091010800
60964,17091011100
60964,17091011200
60966,17075950100
60966,17075950500
60966,17075950900
60967,17075950900
60968,17075950700
60968,17053961600
60968,17053961700
60969,17091010300
60970,17075950400
60970,17075950300
60970,17075950100
60970,17075950800
60970,17075950500
60973,17075950900
60974,17075950500
